PUBCHEM_CID,Actual_A,Predicted_A,Actual_F,Predicted_F,Endpoint,abs_err_A,abs_err_F,fe_A,fe_F
27447,-0.070581074,-0.2799912631856439,-0.070581074,-0.2378422003444549,Fu,0.20941018918564389,0.16726112634445492,1.6196090289130345,1.4698097581014706
29393,-2.425968732,-2.375122507771931,-2.425968732,-1.9637474589657948,Fu,0.05084622422806895,0.462221273034205,1.1242068423030769,2.8988201603553394
30479,-0.310831784,-0.60564786098378,-0.310831784,-0.6423334876522556,Fu,0.29481607698378,0.3315017036522556,1.9715875951039663,2.145367531656153
30668,-0.397940003,-0.7725000693192832,-0.397940003,-0.974128416460958,Fu,0.3745600663192832,0.5761884134609581,2.3689727565642458,3.768672628725047
31072,-0.031517049,-0.0459586677722092,-0.031517049,-0.4875911531239729,Fu,0.014441618772209203,0.45607410412397287,1.0338121186093632,2.8580781786549085
31315,-1.575118363,-1.583547371881455,-1.575118363,-1.497250331068213,Fu,0.008429008881454925,0.07786803193178704,1.0195980797680522,1.1963769357518494
31703,-0.602059991,-1.3227281163910372,-0.602059991,-1.2502395556768044,Fu,0.7206681253910372,0.6481795646768045,5.2561545357098485,4.448151440342003
31729,-0.183758698,-0.2642650171791052,-0.183758698,-0.8269072167607973,Fu,0.08050631917910522,0.6431485187607973,1.2036669035560144,4.396919543028089
32154,-1.165837953,-1.5485578790765202,-1.165837953,-1.3554717152901,Fu,0.38271992607652017,0.18963376229009987,2.4139036203192212,1.547511062499505
33255,-0.838631998,-0.4933528425672846,-0.838631998,-0.7277830002242598,Fu,0.34527915543271537,0.1108489977757402,2.2145176980000203,1.2907704005606466
33613,-0.096910013,-0.1667141108966756,-0.096910013,-0.2403437065946058,Fu,0.06980409789667559,0.14343369359460578,1.1743677001795472,1.3913413539995318
35935,-2.602059991,-1.5564308117029315,-2.602059991,-1.138025939086714,Fu,1.0456291792970684,1.464034051913286,11.107828844861123,29.10945348856614
37910,-1.045757491,-0.8652441317904158,-1.045757491,-0.7983614181098251,Fu,0.18051335920958422,0.24739607289017496,1.5153514162776136,1.7676491668803394
38103,-0.022276395,-0.1745476727347146,-0.022276395,-0.1671227471434092,Fu,0.1522712777347146,0.14484635214340918,1.4199441987741448,1.3958744310919422
38360,-1.598599459,-1.3413946092331837,-1.598599459,-1.3591374678500834,Fu,0.25720484976681623,0.2394619911499165,1.8080267422333087,1.7356493546024003
38479,-2.903089987,-2.8317873936126645,-2.903089987,-2.2022423735120342,Fu,0.07130259338733547,0.7008476134879658,1.1784267528816113,5.0216635701256065
38853,-0.070581074,-0.1797455723089809,-0.070581074,-0.3500825732455296,Fu,0.1091644983089809,0.2795014992455296,1.2857735819224132,1.9032748079368798
38945,-0.060480747,-0.2739779726006299,-0.060480747,-0.3818671413198289,Fu,0.2134972256006299,0.3213863943198289,1.634922706735057,2.0959764289213774
39186,-0.698970004,-0.8767231103064276,-0.698970004,-1.1605128870649604,Fu,0.1777531063064276,0.4615428830649604,1.5057508129137975,2.894295591219416
41049,-0.136677137,-0.2120553461002426,-0.136677137,-0.4178437208037784,Fu,0.0753782091002426,0.2811665838037784,1.1895376956737753,1.9105859679571868
41384,-3.0,-1.7252497929734023,-3.0,-1.6731501930553083,Fu,1.2747502070265977,1.3268498069446917,18.82565983354696,21.225103024605747
41385,-0.028260409,-0.3290338109189366,-0.028260409,-0.2838430984026834,Fu,0.3007734019189366,0.2555826894026834,1.9988186911454984,1.801286065554782
41684,-1.301029996,-1.7585359874581492,-1.301029996,-1.3370574118899414,Fu,0.4575059914581492,0.036027415889941405,2.8675169351196357,1.0864942090279397
41781,-2.0,-1.6413634805007649,-2.0,-1.669026382644712,Fu,0.35863651949923514,0.33097361735528796,2.2836866836626273,2.1427604281462567
43234,-1.294136288,-1.9053519753905843,-1.294136288,-1.3785093135662283,Fu,0.6112156873905843,0.08437302556622828,4.085222238532476,1.2144315059040798
44097,-0.11350928,-0.2539846330628451,-0.11350928,-0.2471631030602559,Fu,0.1404753530628451,0.13365382306025592,1.3818959787712077,1.3603599047725128
44187,-0.903089987,-0.8348901821216304,-0.903089987,-0.844888212533379,Fu,0.06819980487836963,0.058201774466621004,1.1700375637435885,1.143409442722032
47528,-0.124938737,-0.0142524048936227,-0.124938737,0.0397743277906926,Fu,0.1106863321063773,0.1647130647906926,1.2902870310413894,1.461211443680169
47965,-0.408935393,-0.1944034871480633,-0.408935393,-0.2387641490814351,Fu,0.21453190585193668,0.1701712439185649,1.6388224544927328,1.4796917210673162
51081,-0.124938737,-0.2692979767224275,-0.124938737,-0.4206539958685198,Fu,0.1443592397224275,0.2957152588685198,1.3943096711799574,1.9756738832052592
51556,-1.769551079,-2.337890527122431,-1.769551079,-2.4172347169533297,Fu,0.5683394481224309,0.6476836379533297,3.7011735350875603,4.443074935264549
53084,-0.065501549,-0.4183405529412762,-0.065501549,-1.0068339684573069,Fu,0.3528390039412762,0.9413324194573068,2.253403704489262,8.73639817491638
53276,-0.823908741,-1.019573973954636,-0.823908741,-0.9637760609270816,Fu,0.1956652329546359,0.13986731992708157,1.5691527886061172,1.379962611741467
54477,-0.657577319,-0.3310793888780492,-0.657577319,-0.5653750557598843,Fu,0.32649793012195083,0.09220226324011571,2.1207912852255633,1.2365231832292976
54740,-0.537724573,-0.3141689166128257,-0.537724573,-0.4672108151297901,Fu,0.22355565638717428,0.07051375787020986,1.6732300530596644,1.1762882473380192
54766,-0.259637307,-0.5906030955048963,-0.259637307,-0.5311832138163294,Fu,0.33096578850489633,0.2715459068163294,2.142721801821687,1.868727199411904
54841,-1.698970004,-0.6719908161802111,-1.698970004,-1.2303829607571928,Fu,1.026979187819789,0.4685870432428072,10.640920237803812,2.941623207950997
58505,-0.017728767,-0.0640320166130157,-0.017728767,-0.4937111919843144,Fu,0.046303249613015705,0.4759824249843144,1.1125082739801304,2.9921435481853735
59708,-0.037788562,-0.1021816752379676,-0.037788562,0.1534844796209186,Fu,0.0643931132379676,0.1912730416209186,1.1598267292594693,1.5533633049693703
60063,-0.017728767,-0.401783720741824,-0.017728767,-0.5800726939823677,Fu,0.384054953741824,0.5623439269823677,2.4213354126434736,3.65042917693982
60172,-0.017728767,-0.0707768588563562,-0.017728767,-0.0679965632894078,Fu,0.05304809185635621,0.0502677962894078,1.129921030218973,1.1227105308755307
60404,-0.911863911,-1.978293087605644,-0.911863911,-1.704958229144616,Fu,1.066429176605644,0.793094318144616,11.652770055891411,6.2100388644917714
60464,-0.213248578,-0.5099479595104695,-0.213248578,-0.5668228068698239,Fu,0.2966993815104695,0.3535742288698239,1.980155888091349,2.2572217630108375
60648,-1.420216403,-1.6419620984132022,-1.420216403,-1.5208686657559802,Fu,0.22174569541320222,0.10065226275598027,1.6662712284655776,1.260817600483058
60726,-2.805023443,-1.3210773484065257,-2.805023443,-1.4508454397151551,Fu,1.4839460945934744,1.354178003284845,30.475167029371566,22.603620297954134
60753,-0.22184875,-0.4240962268206024,-0.22184875,-1.2934953286374191,Fu,0.20224747682060237,1.0716465786374192,1.5931162841557105,11.793605017891347
60795,-2.0,-1.6511420176075369,-2.0,-1.9419759409941584,Fu,0.34885798239246313,0.05802405900584162,2.2328419470896925,1.142941649612588
60815,-0.610833916,-0.4095944790417851,-0.610833916,-0.3759474072502889,Fu,0.20123943695821495,0.23488650874971112,1.5894227939690706,1.7174595163883253
60854,-2.734260541,-1.6921922729129453,-2.734260541,-1.4948816229717516,Fu,1.0420682680870546,1.2393789180282482,11.017124775078056,17.353173862566052
60855,-0.045757491,-0.1644831507537063,-0.045757491,0.0664759186368071,Fu,0.11872565975370629,0.1122334096368071,1.3143942778559745,1.2948915881924037
60857,-0.124938737,-0.5254409532841353,-0.124938737,-0.7030130196851134,Fu,0.4005022162841353,0.5780742826851134,2.5147928464104923,3.785073199067143
61719,-2.137868621,-2.0977806782647304,-2.137868621,-1.7336251833645806,Fu,0.04008794273526961,0.40424343763541937,1.0967002506694625,2.536550059375074
62459,-1.903089987,-2.2907371522046045,-1.903089987,-2.0009868526259043,Fu,0.3876471652046045,0.09789686562590427,2.4414462373506223,1.2528436197307848
65015,-0.37675071,-0.8584063447589404,-0.37675071,-0.1862711743504391,Fu,0.4816556347589404,0.19047953564956088,3.0314864735465155,1.5505277227982592
65820,-1.698970004,-1.7877888166861404,-1.698970004,-1.8324697445303295,Fu,0.08881881268614045,0.13349974053032954,1.2269272512896066,1.3598773508242001
65863,-2.0,-2.224853459808264,-2.0,-2.146041262021687,Fu,0.22485345980826388,0.14604126202168688,1.6782376495115456,1.3997203027239549
65871,-1.718966633,-1.678042450504877,-1.718966633,-1.4647334710897602,Fu,0.040924182495122974,0.2542331619102398,1.0988139958533358,1.7956974333962326
65906,-1.698970004,-1.8597343159565896,-1.698970004,-1.4956407744364957,Fu,0.16076431195658958,0.2033292295635043,1.4479858302789508,1.59708940851952
65981,-1.698970004,-1.8312982119841883,-1.698970004,-1.583437950781195,Fu,0.13232820798418832,0.11553205321880489,1.3562139524124441,1.3047642635569876
65999,-2.22184875,-1.917561993086796,-2.22184875,-2.0886163889843927,Fu,0.30428675691320395,0.1332323610156072,2.0150543151884093,1.3590403808522162
67734,-2.872247808,-1.6791468445848516,-2.872247808,-1.9788303758282872,Fu,1.1931009634151484,0.8934174321717128,15.599151048341396,7.8237944537570865
67818,-2.785175087,-1.805859364165865,-2.785175087,-2.088332678150519,Fu,0.9793157228341349,0.6968424088494807,9.534890783686066,4.97556505364387
68740,-0.107905401,-0.2034295526943647,-0.107905401,-0.0418376506757461,Fu,0.09552415169436469,0.0660677503242539,1.2460175280377537,1.1643076482692611
68741,-1.522878745,-1.3944060412917036,-1.522878745,-1.5488804516495525,Fu,0.12847270370829644,0.02600170664955237,1.3442272765971564,1.0616997293581307
68770,-0.408935393,-0.8047587284691227,-0.408935393,-0.8784579246237508,Fu,0.3958233354691227,0.46952253162375085,2.487845094064141,2.947966416028691
69785,-2.819609297,-2.0788871928328536,-2.819609297,-2.2026054129095463,Fu,0.7407221041671463,0.6170038840904537,5.504553589750697,4.140033774211735
70837,-1.732828272,-1.7619026698793006,-1.732828272,-1.6822019890635604,Fu,0.029074397879300662,0.05062628293643945,1.069238031972873,1.1236376503939687
71329,-0.417325893,-0.8353176250294968,-0.417325893,-1.312745007596158,Fu,0.4179917320294968,0.895419114596158,2.618133164496046,7.859937896891357
71616,-0.37675071,-0.3945019898132565,-0.37675071,-0.7011826175895766,Fu,0.017751279813256526,0.3244319075895766,1.0417206657322036,2.1107262321176807
71733,-0.721246399,-0.7867556961814518,-0.721246399,-1.0003822154092823,Fu,0.06550929718145182,0.2791358164092823,1.162811443682678,1.9016728948991637
71771,-2.0,-1.5646413899441356,-2.0,-1.8565039732775463,Fu,0.4353586100558644,0.14349602672245365,2.7249504531543858,1.391541063842124
77999,-2.49148333,-2.050750293342801,-2.49148333,-1.6792616997840668,Fu,0.4407330366571989,0.8122216302159331,2.7588814344170713,6.489655307254061
79878,-2.286509457,-1.4919760190789813,-2.286509457,-1.3360888212766742,Fu,0.7945334379210189,0.950420635723326,6.230651176452174,8.921145769963463
84029,-0.236572006,-0.8094199753847711,-0.236572006,-0.5429500590583678,Fu,0.572847969384771,0.3063780530583678,3.7397964875686256,2.0247809822443203
86173,-2.15490196,-2.342213195485615,-2.15490196,-2.040448577236642,Fu,0.1873112354856148,0.11445338276335804,1.5392573480434601,1.301527601907512
86367,-2.647817482,-1.7620506096461248,-2.647817482,-1.458125302719721,Fu,0.885766872353875,1.1896921792802788,7.68717684748815,15.477192323531385
89386,-2.124938737,-1.0682379559111432,-2.124938737,-1.309847440201207,Fu,1.0567007810888567,0.8150912967987929,11.394644522483864,6.53267867301722
91754,-2.903089987,-2.666383997887044,-2.903089987,-2.4292563574054613,Fu,0.23670598911295615,0.4738336295945387,1.7246699208711376,2.977375631875577
104838,-0.065501549,-0.0794123799317378,-0.065501549,0.1646404496527273,Fu,0.013910830931737797,0.23014199865272733,1.032549381610034,1.698799007752694
104865,-1.748445282,-1.8591045512931432,-1.748445282,-1.9818493747,Fu,0.11065926929314318,0.23340409270000007,1.2902066300451884,1.7116071526788859
105010,-1.215627614,-1.66120155265009,-1.215627614,-1.5043579010782708,Fu,0.4455739386500901,0.28873028707827086,2.7898055804044213,1.9441523161974572
107994,-0.494850022,-1.2653085335409515,-0.494850022,-1.191000983692061,Fu,0.7704585115409515,0.6961509616920609,5.894656623039693,4.967649680092686
115237,-0.638272164,-0.5908564634678777,-0.638272164,-0.5894046474757257,Fu,0.047415700532122296,0.048867516524274235,1.1153616311741286,1.1190964460110489
119607,-1.65490196,-1.7263829780868232,-1.65490196,-1.6378785988390374,Fu,0.07148101808682328,0.01702336116096248,1.1789109949003906,1.0399761057426413
121892,-0.855425792,-1.3634848512159086,-0.855425792,-1.1662983742268065,Fu,0.5080590592159085,0.31087258222680647,3.2215068505739715,2.0458443178582773
122087,-2.056134662,-1.317303862245879,-2.056134662,-1.4426911304742138,Fu,0.7388307997541208,0.613443531525786,5.4806339893680915,4.106232457456303
123610,-0.124938737,-1.0869827505372278,-0.124938737,-0.816822639918403,Fu,0.9620440135372278,0.691883902918403,9.163133491147413,4.919080195746506
126941,-0.301029996,-0.6839883911771006,-0.301029996,-0.7374659013959105,Fu,0.3829583951771006,0.4364359053959105,2.415229447653386,2.73171825818713
129211,-2.0,-0.5250625003741876,-2.0,-1.391700542290809,Fu,1.4749374996258124,0.6082994577091909,29.849530161643873,4.057882408955121
149096,-0.161150909,-0.2968141772088077,-0.161150909,-0.4268452085976314,Fu,0.1356632682088077,0.2656942995976314,1.3666687631380863,1.84371716760544
150610,-1.15490196,-0.3166592122205558,-1.15490196,-0.303598160500916,Fu,0.8382427477794441,0.851303799499084,6.890373243626119,7.100743084331245
151171,-2.301029996,-1.6514105836639172,-2.301029996,-2.2088283389591803,Fu,0.6496194123360828,0.09220165704081973,4.462923189384913,1.2365214572599583
151172,-0.345823458,-0.2786857619612393,-0.345823458,-0.267196441762392,Fu,0.06713769603876069,0.07862701623760798,1.1671796206912732,1.1984695831786953
151174,-2.057991947,-1.3989551447543789,-2.057991947,-1.475845985879795,Fu,0.6590368022456212,0.5821459611202051,4.560755622947765,3.8207265926146383
152946,-0.301029996,-0.3720674093437529,-0.301029996,-0.5916865651240998,Fu,0.07103741334375285,0.29065656912409976,1.1777074255924593,1.952794616429437
155774,-0.013228266,-0.2875371006562564,-0.013228266,-0.1735081251777193,Fu,0.2743088346562564,0.1602798591777193,1.880653708249155,1.4463715116882365
158781,-2.0,-1.4963782427527244,-2.0,-1.75980288791426,Fu,0.5036217572472756,0.24019711208574002,3.1887594395786296,1.7385897388235436
159324,-2.15490196,-2.1027559804717297,-2.15490196,-2.0319971479874868,Fu,0.05214597952827038,0.12290481201251335,1.1275764050630008,1.3271035533630247
175805,-1.22184875,-0.6036879893256824,-1.22184875,-0.7988500632283665,Fu,0.6181607606743176,0.42299868677163344,4.151076725848926,2.6484921300309594
176879,-0.077447531,-1.712751990379107,-0.077447531,-1.516238625371659,Fu,1.635304459379107,1.438791094371659,43.182169658926355,27.46572670709777
183797,-0.266000713,-0.0385621518148502,-0.266000713,-0.075467855920413,Fu,0.2274385611851498,0.190532857079587,1.688257008082321,1.5507181038288975
208898,-3.045757491,-1.4301718050457906,-3.045757491,-1.6598279110852974,Fu,1.6155856859542093,1.3859295799147024,41.265364532001506,24.31809663449786
208908,-2.292513326,-1.7213336872817846,-2.292513326,-1.7716592305165992,Fu,0.5711796387182153,0.5208540954834007,3.725457717762044,3.3178297382678896
213027,-0.293680578,-0.3705322612297672,-0.293680578,-0.1947651873240426,Fu,0.07685168322976715,0.09891539067595742,1.193580412837382,1.2557852875606939
213032,-2.013228266,-1.7710670216659783,-2.013228266,-1.7325717312155382,Fu,0.24216124433402175,0.28065653478446184,1.7464704600180818,1.9083434331643676
213043,-1.15490196,-1.1197260894232697,-1.15490196,-1.0539658763882511,Fu,0.03517587057673022,0.10093608361174877,1.0843659466668023,1.2616418414091932
214356,-1.380211243,-0.915061271552099,-1.380211243,-0.8992052684519621,Fu,0.46514997144790093,0.48100597454803784,2.918434639759421,3.0269550693489604
216210,-0.276708554,-0.5253286282486909,-0.276708554,-0.6624769280370768,Fu,0.24862007424869087,0.3857683740370768,1.7726380784484377,2.4309071669204165
242973,-2.508638306,-0.9997572670440504,-2.508638306,-1.1458775714519311,Fu,1.5088810389559495,1.3627607345480688,32.27609900404087,23.054766846640145
248862,-0.10145764,-0.0035416731479038,-0.10145764,-0.1753191833793202,Fu,0.0979159668520962,0.0738615433793202,1.2528987237595814,1.1853907756788327
319260,-1.226213555,-1.2158327057562626,-1.226213555,-1.1850152366126,Fu,0.010380849243737389,0.041198318387399846,1.024190750158638,1.099507809515181
354624,-0.27572413,-0.0442226033396808,-0.27572413,-0.1759672771660342,Fu,0.2315015266603192,0.09975685283396582,1.7041253097575648,1.258220778219356
439739,-0.863279433,-0.7734176065906119,-0.863279433,-0.8146272038410017,Fu,0.08986182640938811,0.04865222915899825,1.2298774151271972,1.1185418278215224
441243,-1.698970004,-1.3537905437160158,-1.698970004,-1.0311617028395954,Fu,0.34517946028398416,0.6678083011604046,2.21400939927176,4.653806278254618
441314,-0.045757491,-0.4527302768804385,-0.045757491,-0.2096264162077724,Fu,0.4069727858804385,0.1638689252077724,2.5525413481952857,1.4583740407198713
443879,-1.431798276,-0.7930186592444114,-1.431798276,-1.4654764263030482,Fu,0.6387796167555887,0.033678150303048104,4.352909287383965,1.080632812289962
446156,-2.096910013,-1.3534776515763638,-2.096910013,-1.379025586413164,Fu,0.7434323614236362,0.717884426586836,5.539012706549588,5.222571886655347
446598,-1.22184875,-0.1752564968017578,-1.22184875,-0.3775029139631482,Fu,1.0465922531982421,0.8443458360368516,11.132488449409388,6.987886397833666
449193,-2.301029996,-2.334318936721913,-2.301029996,-2.380307194905358,Fu,0.03328894072191302,0.07927719890535778,1.0796647957644028,1.2002651568345617
459877,-1.2644011,-1.383804248266218,-1.2644011,-0.9823146086792952,Fu,0.11940314826621812,0.28208649132070474,1.316446300138849,1.9146371939934141
461399,-0.292429824,-0.8257538956386652,-0.292429824,-0.9194590432280476,Fu,0.5333240716386651,0.6270292192280476,3.414476056486825,4.236714696050152
468595,-1.698970004,-1.8462324470475724,-1.698970004,-1.6090590469698725,Fu,0.1472624430475724,0.08991095703012753,1.4036616774933224,1.2300165558746112
619285,-1.886056648,-1.0293412992088702,-1.886056648,-1.3665355129987624,Fu,0.8567153487911299,0.5195211350012376,7.18977581449722,3.307662084510261
644809,-1.76700389,-1.1202904597698735,-1.76700389,-1.3398209668164809,Fu,0.6467134302301265,0.42718292318351914,4.433160247530076,2.674132505930573
646135,-0.996108834,-1.1489774748727224,-0.996108834,-0.8117259023280684,Fu,0.15286864087272234,0.18438293167193165,1.4218986466925299,1.5289135572535182
669092,-0.855425792,-0.4035844685750787,-0.855425792,-1.0098920296828142,Fu,0.45184132342492134,0.1544662376828142,2.830357689497484,1.4271388792077155
752812,-2.22184875,-1.557560212760479,-2.22184875,-1.6549516008603364,Fu,0.6642885372395209,0.5668971491396635,4.616241672799859,3.6889022658703787
1246102,-0.249491605,-0.9060127183339716,-0.249491605,-0.7581713996145167,Fu,0.6565211133339716,0.5086797946145167,4.534413414064774,3.226114629828758
1374121,-1.679853714,-1.7965626579151492,-1.679853714,-1.7152843950403749,Fu,0.11670894391514919,0.035430681040374834,1.3083048275618665,1.0850023555438184
1536986,-3.0,-2.4820066799074927,-3.0,-2.1827107968599053,Fu,0.5179933200925073,0.8172892031400947,3.2960464247119816,6.565823486860971
2106159,-2.48148606,-2.421638488150458,-2.48148606,-2.1669590166372363,Fu,0.059847571849541925,0.3145270433627636,1.1477507146415389,2.063132133814308
2723601,-0.094743951,-0.3540046473736099,-0.094743951,-0.5485213354017909,Fu,0.25926069637360993,0.45377738440179094,1.8166057996558147,2.8430034348934377
3000540,-0.552841969,-0.0788874017326011,-0.552841969,-0.1256777354347803,Fu,0.47395456726739893,0.4271642335652197,2.9782048549833653,2.674017428621242
3022645,-1.721246399,-1.138878482303216,-1.721246399,-1.12678439623445,Fu,0.5823679166967839,0.5944620027655501,3.8226797565356843,3.930628536006423
3317081,-1.240332155,-1.4642671337977826,-1.240332155,-0.9660412336240964,Fu,0.22393497879778268,0.2742909213759035,1.6746921276246096,1.8805761388031688
3504707,-0.397940009,-0.3518043194864002,-0.397940009,-0.3571124052340302,Fu,0.04613568951359981,0.04082760376596978,1.1120791272870179,1.0985696679494819
3794430,-2.0,-1.3924737609445348,-2.0,-1.5117789349738957,Fu,0.6075262390554652,0.4882210650261043,4.050664175614731,3.077663011300757
3829283,-2.37675071,-1.979774202247383,-2.37675071,-2.006539699537868,Fu,0.39697650775261706,0.3702110104621319,2.4944597907328583,2.3453680814517375
4475886,-0.602059991,-0.8454633129616963,-0.602059991,-0.9321301845090464,Fu,0.24340332196169634,0.33007019350904643,1.7514724965495096,2.138307668817443
4580358,-0.110698297,-0.6271150097966015,-0.110698297,-0.4543582948890252,Fu,0.5164167127966015,0.3436599978890252,3.284102570997962,2.2062767983743288
4659180,-1.698970004,-1.6320610859369014,-1.698970004,-1.4775457613371488,Fu,0.06690891806309862,0.2214242426628512,1.1665649348444243,1.6650383569645115
4988454,-3.0,-1.5082293371610984,-3.0,-1.746481248185917,Fu,1.4917706628389016,1.253518751814083,31.029206013227867,17.92745957247567
5280961,-1.615145733,-1.686494729186386,-1.615145733,-1.5953592518028306,Fu,0.07134899618638602,0.019786481197169525,1.1785526702567928,1.0466138588460172
5281037,-1.657577319,-1.7500844869953418,-1.657577319,-1.6340330297762256,Fu,0.09250716799534175,0.023544289223774495,1.2373916128154268,1.0557091586365894
5281040,-2.397940009,-2.3900258697875434,-2.397940009,-2.758742020389262,Fu,0.00791413921245665,0.36080201138926205,1.018390030639346,2.295102105523869
5281708,-1.257274869,-1.7098464633719814,-1.257274869,-1.7212132230206758,Fu,0.45257159437198147,0.46393835402067585,2.835120970709065,2.91030398531805
5284371,-0.075720714,-0.2900996286511184,-0.075720714,-0.1839538017534162,Fu,0.21437891465111839,0.1082330877534162,1.638245239564403,1.2830189998262491
5284596,-0.255707017,-0.1605849628786553,-0.255707017,-0.0852475832699732,Fu,0.09512205412134467,0.17045943373002678,1.244864419310962,1.4806739430697242
5284603,-0.259637311,-0.2050152432463391,-0.259637311,-0.1273991324761469,Fu,0.05462206775366088,0.13223817852385308,1.1340235348861856,1.355932837729704
5288826,-0.170696227,-0.1587624939066863,-0.170696227,-0.0715607601012536,Fu,0.01193373309331372,0.0991354668987464,1.0278594500294171,1.2564218107727905
5329334,-0.581698709,-0.7306666766143176,-0.581698709,-0.6689445951133826,Fu,0.14896796761431763,0.08724588611338258,1.4091848569272383,1.222491606860735
5330524,-2.397940009,-2.6506360219123244,-2.397940009,-2.40629411324933,Fu,0.25269601291232435,0.008354104249329808,1.7893529470207603,1.0194222404781588
5330790,-0.721475035,-0.6551360475902853,-0.721475035,-1.0155330095394313,Fu,0.06633898740971467,0.2940579745394313,1.16503503962178,1.9681490029606936
5361092,-0.698970004,-0.4569165123283323,-0.698970004,-0.1650986921686487,Fu,0.24205349167166768,0.5338713118313513,1.7460371975520066,3.4187812373021096
5362065,-0.455931956,-0.2792331996391927,-0.455931956,-0.3732145825531172,Fu,0.17669875636080734,0.08271737344688285,1.50209968955368,1.2098105668503611
5362119,0.0,-0.425030348047108,0.0,-0.4056302111982784,Fu,0.425030348047108,0.4056302111982784,2.660910994997559,2.5446626255311924
5362440,-0.408935393,-1.671865575469298,-0.408935393,-1.1188646542704166,Fu,1.262930182469298,0.7099292612704167,18.320198817048126,5.12777854934889
5462501,-0.207608311,-0.6599041336664053,-0.207608311,-0.548122467359467,Fu,0.45229582266640533,0.340514156359467,2.8333212748821097,2.1903532241453925
5479530,-1.301029996,-0.7119545621912828,-1.301029996,-0.881017925696011,Fu,0.5890754338087172,0.420012070303989,3.8821779075578253,2.63034109569188
5479537,-0.096910013,-0.173980021428282,-0.096910013,-0.0125906542640339,Fu,0.077070008428282,0.0843193587359661,1.1941805912946004,1.214281444907507
5487888,-0.107905397,-0.18242594851287,-0.107905397,-0.2246255110293868,Fu,0.07452055151287,0.1167201140293868,1.1871908794947998,1.3083384777760136
5742673,-0.30980392,-0.1757577011601849,-0.30980392,-0.1742490017217925,Fu,0.1340462188398151,0.1355549182782075,1.3615895789468688,1.366327842399574
5742832,-0.356547324,-0.0793725547617729,-0.356547324,-0.1469262758437036,Fu,0.2771747692382271,0.2096210481562964,1.8931052907832224,1.6203955735854163
6410758,-0.397940009,-0.5922302844079033,-0.397940009,-0.7013450511289681,Fu,0.19429027540790328,0.30340504212896807,1.5641927744803672,2.0109674549530077
6422843,-2.647817482,-1.434160065811459,-2.647817482,-1.9404290334275671,Fu,1.2136574161885407,0.7073884485724327,16.355258632279956,5.097866386663833
6433110,-0.468521083,-0.815831117618917,-0.468521083,-0.8299623382011182,Fu,0.347310034618917,0.3614412552011182,2.2248976362069546,2.2984827841960542
6803597,-0.455931962,-0.2640569549454897,-0.455931962,-0.2957676794382932,Fu,0.19187500705451033,0.16016428256170684,1.5555178784073247,1.4459866472929153
6918554,-1.366531544,-1.2229892580439503,-1.366531544,-1.1825114842927609,Fu,0.1435422859560498,0.18402005970723923,1.3916892928761855,1.5276366168955764
7586151,-2.0,-1.4141135817937174,-2.0,-1.308155220311778,Fu,0.5858864182062826,0.6918447796882219,3.853775560202025,4.918637082498111
9800339,-0.388382889,-0.8812827126918161,-0.388382889,-0.8124291149196556,Fu,0.4928998236918161,0.42404622591965563,3.1109986574689876,2.654888130876197
9804052,-0.107905397,-0.3704008211835325,-0.107905397,-0.468162421481001,Fu,0.2624954241835325,0.360257024481001,1.830186822982645,2.292223837023211
9809656,-0.045757491,-0.4633369233935092,-0.045757491,-0.053953716764564,Fu,0.4175794323935092,0.008196225764564004,2.61564880615259,1.0190517186435892
9817917,-0.332080315,-0.6676373969998672,-0.332080315,-0.8127721685206468,Fu,0.3355570819998672,0.4806918535206468,2.165494484887652,3.0247664934043947
9852981,-0.096910013,-0.9796430493721776,-0.096910013,-0.9359276728244852,Fu,0.8827330363721776,0.8390176598244852,7.633663930631378,6.902678718036456
9913233,-0.229147988,-0.4569343831108774,-0.229147988,-0.7833323671054927,Fu,0.22778639511087742,0.5541843791054927,1.6896097038050761,3.5824849871291393
9931954,-0.634699251,-0.9703199940506648,-0.634699251,-1.0260124223863287,Fu,0.3356207430506648,0.3913131713863287,2.165811937133937,2.462142424329867
9932689,-0.545612533,-1.058848852874335,-0.545612533,-1.041218946518621,Fu,0.5132363198743349,0.495606413518621,3.2601405218962145,3.130447419176748
9974121,-0.455931959,-0.2899911306786623,-0.455931959,-0.3027996742911777,Fu,0.16594082832133772,0.15313228470882229,1.4653481768520413,1.4227620899058548
10024993,-0.002613616,-0.1302035914424177,-0.002613616,-0.2383255368920551,Fu,0.12758997544241768,0.2357119208920551,1.3414978329233938,1.7207267923852503
10046647,-1.059483515,-1.1809257653281555,-1.059483515,-1.1409644566674024,Fu,0.12144225032815559,0.0814809416674025,1.3226418199595924,1.2063711473285388
10073306,-1.0,-1.017231600378545,-1.0,-0.9320371615196436,Fu,0.017231600378545098,0.06796283848035645,1.0404748819136966,1.169399324090501
10092649,-0.450261269,-0.65867119476532,-0.450261269,-0.8038006609352557,Fu,0.20840992576531997,0.3535393919352557,1.6158830514036548,2.2570407072148653
10126799,-1.552841969,-1.994003638956183,-1.552841969,-1.7309584186153395,Fu,0.4411616699561831,0.17811644961533957,2.7616056970057765,1.5070110946606596
10231705,-1.105683937,-0.5651582392742555,-1.105683937,-0.6269500856823046,Fu,0.5405256977257445,0.4787338513176954,3.471568169654971,3.0111601294068953
