PUBCHEM_CID,Actual_A,Predicted_A,Actual_G,Predicted_G,Endpoint,abs_err_A,abs_err_G,fe_A,fe_G
27447,-0.070581074,-0.2799912631856439,-0.070581074,-0.3878919168992579,Fu,0.20941018918564389,0.3173108428992579,1.6196090289130345,2.076399152277211
29393,-2.425968732,-2.375122507771931,-2.425968732,-2.4639981320193813,Fu,0.05084622422806895,0.03802940001938149,1.1242068423030769,1.0915142251453318
30479,-0.310831784,-0.60564786098378,-0.310831784,-0.633128320749334,Fu,0.29481607698378,0.322296536749334,1.9715875951039663,2.100373531474299
30668,-0.397940003,-0.7725000693192832,-0.397940003,-0.8707101335650581,Fu,0.3745600663192832,0.4727701305650581,2.3689727565642458,2.9700935631186254
31072,-0.031517049,-0.0459586677722092,-0.031517049,-0.2304292991035574,Fu,0.014441618772209203,0.1989122501035574,1.0338121186093632,1.5809285778435134
31315,-1.575118363,-1.583547371881455,-1.575118363,-1.760025306440658,Fu,0.008429008881454925,0.18490694344065783,1.0195980797680522,1.530759429727067
31703,-0.602059991,-1.3227281163910372,-0.602059991,-0.8485442544340019,Fu,0.7206681253910372,0.24648426343400198,5.2561545357098485,1.763941847269614
31729,-0.183758698,-0.2642650171791052,-0.183758698,-0.4272094733524185,Fu,0.08050631917910522,0.2434507753524185,1.2036669035560144,1.7516638824709387
32154,-1.165837953,-1.5485578790765202,-1.165837953,-1.7556638963935818,Fu,0.38271992607652017,0.5898259433935817,2.4139036203192212,3.8888925466473414
33255,-0.838631998,-0.4933528425672846,-0.838631998,-0.5901043158133431,Fu,0.34527915543271537,0.24852768218665688,2.2145176980000203,1.7722610064977535
33613,-0.096910013,-0.1667141108966756,-0.096910013,-0.2027630368399392,Fu,0.06980409789667559,0.1058530238399392,1.1743677001795472,1.2760069029484677
35935,-2.602059991,-1.5564308117029315,-2.602059991,-1.5540126219424264,Fu,1.0456291792970684,1.0480473690575736,11.107828844861123,11.169850721347505
37910,-1.045757491,-0.8652441317904158,-1.045757491,-0.8135254019748117,Fu,0.18051335920958422,0.23223208902518833,1.5153514162776136,1.7069943711630584
38103,-0.022276395,-0.1745476727347146,-0.022276395,-0.387164854624057,Fu,0.1522712777347146,0.36488845962405697,1.4199441987741448,2.316799547127394
38360,-1.598599459,-1.3413946092331837,-1.598599459,-1.4299508801867185,Fu,0.25720484976681623,0.16864857881328144,1.8080267422333087,1.474512908208299
38479,-2.903089987,-2.8317873936126645,-2.903089987,-2.727665216063431,Fu,0.07130259338733547,0.17542477093656883,1.1784267528816113,1.4976997970380386
38853,-0.070581074,-0.1797455723089809,-0.070581074,-0.1734254459655341,Fu,0.1091644983089809,0.10284437196553411,1.2857735819224132,1.2671976882594753
38945,-0.060480747,-0.2739779726006299,-0.060480747,-0.4302254205189036,Fu,0.2134972256006299,0.3697446735189036,1.634922706735057,2.342851022581324
39186,-0.698970004,-0.8767231103064276,-0.698970004,-0.979424709630376,Fu,0.1777531063064276,0.280454705630376,1.5057508129137975,1.9074567770510404
41049,-0.136677137,-0.2120553461002426,-0.136677137,-0.1043062896603328,Fu,0.0753782091002426,0.032370847339667205,1.1895376956737753,1.0773848079780297
41384,-3.0,-1.7252497929734023,-3.0,-1.6796578167706369,Fu,1.2747502070265977,1.3203421832293631,18.82565983354696,20.90942948501153
41385,-0.028260409,-0.3290338109189366,-0.028260409,-0.2148871321751018,Fu,0.3007734019189366,0.18662672317510182,1.9988186911454984,1.536833161835601
41684,-1.301029996,-1.7585359874581492,-1.301029996,-1.8411211102206333,Fu,0.4575059914581492,0.5400911142206333,2.8675169351196357,3.4680960286704363
41781,-2.0,-1.6413634805007649,-2.0,-1.3657292993967762,Fu,0.35863651949923514,0.6342707006032238,2.2836866836626273,4.307950461893767
43234,-1.294136288,-1.9053519753905843,-1.294136288,-2.006405906999517,Fu,0.6112156873905843,0.7122696189995168,4.085222238532476,5.155486084937486
44097,-0.11350928,-0.2539846330628451,-0.11350928,-0.2084072235383455,Fu,0.1404753530628451,0.0948979435383455,1.3818959787712077,1.2442221930535513
44187,-0.903089987,-0.8348901821216304,-0.903089987,-1.0240098837476916,Fu,0.06819980487836963,0.12091989674769166,1.1700375637435885,1.3210519508754668
47528,-0.124938737,-0.0142524048936227,-0.124938737,-0.081675214489437,Fu,0.1106863321063773,0.04326352251056299,1.2902870310413894,1.1047487593383003
47965,-0.408935393,-0.1944034871480633,-0.408935393,-0.3337654707751872,Fu,0.21453190585193668,0.07516992222481278,1.6388224544927328,1.188967332254933
51081,-0.124938737,-0.2692979767224275,-0.124938737,-0.2884903202422402,Fu,0.1443592397224275,0.1635515832422402,1.3943096711799574,1.4573087860177147
51556,-1.769551079,-2.337890527122431,-1.769551079,-2.292434555112407,Fu,0.5683394481224309,0.5228834761124068,3.7011735350875603,3.3333696440091023
53084,-0.065501549,-0.4183405529412762,-0.065501549,-0.3227675488052842,Fu,0.3528390039412762,0.2572659998052842,2.253403704489262,1.8082813360480452
53276,-0.823908741,-1.019573973954636,-0.823908741,-1.2344655267623637,Fu,0.1956652329546359,0.41055678576236365,1.5691527886061172,2.573693263243742
54477,-0.657577319,-0.3310793888780492,-0.657577319,-0.4287648621387996,Fu,0.32649793012195083,0.22881245686120044,2.1207912852255633,1.6936062856749896
54740,-0.537724573,-0.3141689166128257,-0.537724573,-0.4368108049513549,Fu,0.22355565638717428,0.1009137680486451,1.6732300530596644,1.2615770155226576
54766,-0.259637307,-0.5906030955048963,-0.259637307,-0.3390153192378228,Fu,0.33096578850489633,0.07937801223782281,2.142721801821687,1.2005438082581712
54841,-1.698970004,-0.6719908161802111,-1.698970004,-0.5874592333533932,Fu,1.026979187819789,1.1115107706466067,10.640920237803812,12.927387607574959
58505,-0.017728767,-0.0640320166130157,-0.017728767,-0.0411721018380527,Fu,0.046303249613015705,0.0234433348380527,1.1125082739801304,1.0554637811620748
59708,-0.037788562,-0.1021816752379676,-0.037788562,-0.1060166612148214,Fu,0.0643931132379676,0.0682280992148214,1.1598267292594693,1.170113794311335
60063,-0.017728767,-0.401783720741824,-0.017728767,-0.4449399459567576,Fu,0.384054953741824,0.42721117895675764,2.4213354126434736,2.674306494187172
60172,-0.017728767,-0.0707768588563562,-0.017728767,0.009327116977883,Fu,0.05304809185635621,0.027055883977883,1.129921030218973,1.0642799584196727
60404,-0.911863911,-1.978293087605644,-0.911863911,-1.7986490780034667,Fu,1.066429176605644,0.8867851670034668,11.652770055891411,7.705222195820267
60464,-0.213248578,-0.5099479595104695,-0.213248578,-0.2214649394000764,Fu,0.2966993815104695,0.008216361400076394,1.980155888091349,1.019098967067216
60648,-1.420216403,-1.6419620984132022,-1.420216403,-1.6332925371158236,Fu,0.22174569541320222,0.2130761341158236,1.6662712284655776,1.6333382556184766
60726,-2.805023443,-1.3210773484065257,-2.805023443,-1.3596746325928826,Fu,1.4839460945934744,1.4453488104071175,30.475167029371566,27.883597843008854
60753,-0.22184875,-0.4240962268206024,-0.22184875,-0.3357213956459461,Fu,0.20224747682060237,0.1138726456459461,1.5931162841557105,1.2997883666939312
60795,-2.0,-1.6511420176075369,-2.0,-1.4135558554253684,Fu,0.34885798239246313,0.5864441445746316,2.2328419470896925,3.8587278058340697
60815,-0.610833916,-0.4095944790417851,-0.610833916,-0.3349935747750414,Fu,0.20123943695821495,0.27584034122495865,1.5894227939690706,1.8872973983380283
60854,-2.734260541,-1.6921922729129453,-2.734260541,-1.5932378827556295,Fu,1.0420682680870546,1.1410226582443703,11.017124775078056,13.836385650211579
60855,-0.045757491,-0.1644831507537063,-0.045757491,-0.2101496751169364,Fu,0.11872565975370629,0.1643921841169364,1.3143942778559745,1.460132218961507
60857,-0.124938737,-0.5254409532841353,-0.124938737,-0.3386899762258419,Fu,0.4005022162841353,0.2137512392258419,2.5147928464104923,1.635879233088741
61719,-2.137868621,-2.0977806782647304,-2.137868621,-2.324367965587448,Fu,0.04008794273526961,0.18649934458744788,1.0967002506694625,1.5363824747087267
62459,-1.903089987,-2.2907371522046045,-1.903089987,-1.76251716345672,Fu,0.3876471652046045,0.14057282354327993,2.4414462373506223,1.3822061581234097
65015,-0.37675071,-0.8584063447589404,-0.37675071,-0.3109140047378321,Fu,0.4816556347589404,0.0658367052621679,3.0314864735465155,1.1636884002690018
65820,-1.698970004,-1.7877888166861404,-1.698970004,-1.923737589120159,Fu,0.08881881268614045,0.22476758512015893,1.2269272512896066,1.6779058380491623
65863,-2.0,-2.224853459808264,-2.0,-2.0466393211246903,Fu,0.22485345980826388,0.04663932112469027,1.6782376495115456,1.113369503057604
65871,-1.718966633,-1.678042450504877,-1.718966633,-1.7126270780258286,Fu,0.040924182495122974,0.00633955497417138,1.0988139958533358,1.0147044266149081
65906,-1.698970004,-1.8597343159565896,-1.698970004,-1.8836647592324065,Fu,0.16076431195658958,0.18469475523240653,1.4479858302789508,1.5300117118092336
65981,-1.698970004,-1.8312982119841883,-1.698970004,-1.723453382603977,Fu,0.13232820798418832,0.02448337860397709,1.3562139524124441,1.0579944234697212
65999,-2.22184875,-1.917561993086796,-2.22184875,-2.338019212626313,Fu,0.30428675691320395,0.11617046262631314,2.0150543151884093,1.3066836669748603
67734,-2.872247808,-1.6791468445848516,-2.872247808,-2.23831340070676,Fu,1.1931009634151484,0.63393440729324,15.599151048341396,4.30461591767181
67818,-2.785175087,-1.805859364165865,-2.785175087,-2.1179291394023387,Fu,0.9793157228341349,0.6672459475976611,9.534890783686066,4.647784118193043
68740,-0.107905401,-0.2034295526943647,-0.107905401,-0.2237106399243823,Fu,0.09552415169436469,0.11580523892438231,1.2460175280377537,1.3055852619614499
68741,-1.522878745,-1.3944060412917036,-1.522878745,-1.2577518736228614,Fu,0.12847270370829644,0.26512687137713864,1.3442272765971564,1.8413098286906604
68770,-0.408935393,-0.8047587284691227,-0.408935393,-0.7599277267476362,Fu,0.3958233354691227,0.3509923337476362,2.487845094064141,2.2438423146834294
69785,-2.819609297,-2.0788871928328536,-2.819609297,-2.7320556833592553,Fu,0.7407221041671463,0.08755361364074465,5.504553589750697,1.2233581332531904
70837,-1.732828272,-1.7619026698793006,-1.732828272,-1.7495837291773673,Fu,0.029074397879300662,0.016755457177367372,1.069238031972873,1.03933477172534
71329,-0.417325893,-0.8353176250294968,-0.417325893,-0.639374011076991,Fu,0.4179917320294968,0.22204811807699099,2.618133164496046,1.6674319470515735
71616,-0.37675071,-0.3945019898132565,-0.37675071,-0.3987120634646827,Fu,0.017751279813256526,0.021961353464682698,1.0417206657322036,1.0518682671241073
71733,-0.721246399,-0.7867556961814518,-0.721246399,-0.4355887670474753,Fu,0.06550929718145182,0.2856576319525247,1.162811443682678,1.9304458855842168
71771,-2.0,-1.5646413899441356,-2.0,-1.50641435515034,Fu,0.4353586100558644,0.49358564484966005,2.7249504531543858,3.115915308078336
77999,-2.49148333,-2.050750293342801,-2.49148333,-1.8273854082816765,Fu,0.4407330366571989,0.6640979217183234,2.7588814344170713,4.614216009860146
79878,-2.286509457,-1.4919760190789813,-2.286509457,-1.4676396193525725,Fu,0.7945334379210189,0.8188698376474277,6.230651176452174,6.589763639094319
84029,-0.236572006,-0.8094199753847711,-0.236572006,-0.8942461901254883,Fu,0.572847969384771,0.6576741841254883,3.7397964875686256,4.546468475726441
86173,-2.15490196,-2.342213195485615,-2.15490196,-2.2458944110508963,Fu,0.1873112354856148,0.09099245105089615,1.5392573480434601,1.2330833994665376
86367,-2.647817482,-1.7620506096461248,-2.647817482,-1.7714000232509115,Fu,0.885766872353875,0.8764174587490883,7.68717684748815,7.5234572706933385
89386,-2.124938737,-1.0682379559111432,-2.124938737,-1.2798014595085572,Fu,1.0567007810888567,0.8451372774914427,11.394644522483864,7.0006324619806755
91754,-2.903089987,-2.666383997887044,-2.903089987,-2.786866196812049,Fu,0.23670598911295615,0.11622379018795082,1.7246699208711376,1.3068441261449761
104838,-0.065501549,-0.0794123799317378,-0.065501549,-0.3465297401153621,Fu,0.013910830931737797,0.2810281911153621,1.032549381610034,1.9099772358288796
104865,-1.748445282,-1.8591045512931432,-1.748445282,-2.168970527717086,Fu,0.11065926929314318,0.4205252457170858,1.2902066300451884,2.6334510228186683
105010,-1.215627614,-1.66120155265009,-1.215627614,-2.1549059289464143,Fu,0.4455739386500901,0.9392783149464143,2.7898055804044213,8.695174757013172
107994,-0.494850022,-1.2653085335409515,-0.494850022,-1.1487412906886858,Fu,0.7704585115409515,0.6538912686886857,5.894656623039693,4.507038508031191
115237,-0.638272164,-0.5908564634678777,-0.638272164,-0.8184548116638375,Fu,0.047415700532122296,0.18018264766383751,1.1153616311741286,1.5141979283333658
119607,-1.65490196,-1.7263829780868232,-1.65490196,-1.723977300543292,Fu,0.07148101808682328,0.06907534054329201,1.1789109949003906,1.1723987333090908
121892,-0.855425792,-1.3634848512159086,-0.855425792,-1.5038124530436303,Fu,0.5080590592159085,0.6483866610436303,3.2215068505739715,4.450273078343592
122087,-2.056134662,-1.317303862245879,-2.056134662,-1.7510380944500024,Fu,0.7388307997541208,0.3050965675499975,5.4806339893680915,2.0188152074360373
123610,-0.124938737,-1.0869827505372278,-0.124938737,-0.7691964777482275,Fu,0.9620440135372278,0.6442577407482275,9.163133491147413,4.408163972020061
126941,-0.301029996,-0.6839883911771006,-0.301029996,-0.8816461825968077,Fu,0.3829583951771006,0.5806161865968077,2.415229447653386,3.8072920028005144
129211,-2.0,-0.5250625003741876,-2.0,-0.5886048526638435,Fu,1.4749374996258124,1.4113951473361563,29.849530161643873,25.78666316234759
149096,-0.161150909,-0.2968141772088077,-0.161150909,-0.3783765703690577,Fu,0.1356632682088077,0.2172256613690577,1.3666687631380863,1.6490190066594892
150610,-1.15490196,-0.3166592122205558,-1.15490196,-0.693202261281191,Fu,0.8382427477794441,0.4616996987188089,6.890373243626119,2.895340856187097
151171,-2.301029996,-1.6514105836639172,-2.301029996,-1.9730930677819445,Fu,0.6496194123360828,0.32793692821805553,4.462923189384913,2.127830002738419
151172,-0.345823458,-0.2786857619612393,-0.345823458,-0.331450257028165,Fu,0.06713769603876069,0.014373200971834976,1.1671796206912732,1.0336492669430861
151174,-2.057991947,-1.3989551447543789,-2.057991947,-1.9819588248232027,Fu,0.6590368022456212,0.07603312217679736,4.560755622947765,1.1913328635060627
152946,-0.301029996,-0.3720674093437529,-0.301029996,-0.5415596575008721,Fu,0.07103741334375285,0.24052966150087207,1.1777074255924593,1.7399215273665514
155774,-0.013228266,-0.2875371006562564,-0.013228266,-0.3605830210797365,Fu,0.2743088346562564,0.3473547550797365,1.880653708249155,2.2251267516452105
158781,-2.0,-1.4963782427527244,-2.0,-1.3814842939659548,Fu,0.5036217572472756,0.6185157060340452,3.1887594395786296,4.154470753975812
159324,-2.15490196,-2.1027559804717297,-2.15490196,-1.9006111055571089,Fu,0.05214597952827038,0.25429085444289123,1.1275764050630008,1.795935993218043
175805,-1.22184875,-0.6036879893256824,-1.22184875,-0.687702236981591,Fu,0.6181607606743176,0.5341465130184089,4.151076725848926,3.420948317138469
176879,-0.077447531,-1.712751990379107,-0.077447531,-1.7705688931951236,Fu,1.635304459379107,1.6931213621951235,43.182169658926355,49.33116390449837
183797,-0.266000713,-0.0385621518148502,-0.266000713,-0.4789583339710279,Fu,0.2274385611851498,0.21295762097102788,1.688257008082321,1.632892600303832
208898,-3.045757491,-1.4301718050457906,-3.045757491,-1.437007658198346,Fu,1.6155856859542093,1.6087498328016538,41.265364532001506,40.62092725199614
208908,-2.292513326,-1.7213336872817846,-2.292513326,-1.7131093965147757,Fu,0.5711796387182153,0.5794039294852242,3.725457717762044,3.7966794313239487
213027,-0.293680578,-0.3705322612297672,-0.293680578,-0.4046743810964159,Fu,0.07685168322976715,0.11099380309641588,1.193580412837382,1.291200849469108
213032,-2.013228266,-1.7710670216659783,-2.013228266,-2.1765634190919725,Fu,0.24216124433402175,0.16333515309197244,1.7464704600180818,1.4565827188104616
213043,-1.15490196,-1.1197260894232697,-1.15490196,-0.9800810628803404,Fu,0.03517587057673022,0.17482089711965954,1.0843659466668023,1.4956187362923523
214356,-1.380211243,-0.915061271552099,-1.380211243,-0.2841721771263601,Fu,0.46514997144790093,1.0960390658736399,2.918434639759421,12.474957245530955
216210,-0.276708554,-0.5253286282486909,-0.276708554,-0.899603609785964,Fu,0.24862007424869087,0.622895055785964,1.7726380784484377,4.1965756443219995
242973,-2.508638306,-0.9997572670440504,-2.508638306,-1.4740501661558023,Fu,1.5088810389559495,1.0345881398441976,32.27609900404087,10.828994667232607
248862,-0.10145764,-0.0035416731479038,-0.10145764,-0.0108671074368722,Fu,0.0979159668520962,0.0905905325631278,1.2528987237595814,1.2319427684427875
319260,-1.226213555,-1.2158327057562626,-1.226213555,-1.257949396070828,Fu,0.010380849243737389,0.03173584107082794,1.024190750158638,1.075810654460009
354624,-0.27572413,-0.0442226033396808,-0.27572413,-0.0669659881019235,Fu,0.2315015266603192,0.2087581418980765,1.7041253097575648,1.617179181580677
439739,-0.863279433,-0.7734176065906119,-0.863279433,-0.977874028323794,Fu,0.08986182640938811,0.11459459532379401,1.2298774151271972,1.3019508675403844
441243,-1.698970004,-1.3537905437160158,-1.698970004,-1.5231226634654065,Fu,0.34517946028398416,0.1758473405345935,2.21400939927176,1.4991577718121434
441314,-0.045757491,-0.4527302768804385,-0.045757491,0.0031911616959874,Fu,0.4069727858804385,0.048948652695987395,2.5525413481952857,1.1193055384296868
443879,-1.431798276,-0.7930186592444114,-1.431798276,-0.7305729729147467,Fu,0.6387796167555887,0.7012253030852534,4.352909287383965,5.026032621825962
446156,-2.096910013,-1.3534776515763638,-2.096910013,-1.2071207315560797,Fu,0.7434323614236362,0.8897892814439203,5.539012706549588,7.758705748971753
446598,-1.22184875,-0.1752564968017578,-1.22184875,-0.4076053370973758,Fu,1.0465922531982421,0.8142434129026241,11.132488449409388,6.519937204093503
449193,-2.301029996,-2.334318936721913,-2.301029996,-2.1140335492666233,Fu,0.03328894072191302,0.18699644673337668,1.0796647957644028,1.538142055636606
459877,-1.2644011,-1.383804248266218,-1.2644011,-1.5052852490190365,Fu,0.11940314826621812,0.24088414901903654,1.316446300138849,1.7413422966325127
461399,-0.292429824,-0.8257538956386652,-0.292429824,-0.6262466406859409,Fu,0.5333240716386651,0.33381681668594093,3.414476056486825,2.1568344749030195
468595,-1.698970004,-1.8462324470475724,-1.698970004,-1.640319202293215,Fu,0.1472624430475724,0.05865080170678505,1.4036616774933224,1.1445922518961216
619285,-1.886056648,-1.0293412992088702,-1.886056648,-0.9674065342142896,Fu,0.8567153487911299,0.9186501137857105,7.18977581449722,8.291824734733273
644809,-1.76700389,-1.1202904597698735,-1.76700389,-0.8481373882916748,Fu,0.6467134302301265,0.9188665017083252,4.433160247530076,8.295957179128076
646135,-0.996108834,-1.1489774748727224,-0.996108834,-1.177276448182613,Fu,0.15286864087272234,0.18116761418261296,1.4218986466925299,1.5176359798565389
669092,-0.855425792,-0.4035844685750787,-0.855425792,-0.5954344455699826,Fu,0.45184132342492134,0.2599913464300174,2.830357689497484,1.8196646003739216
752812,-2.22184875,-1.557560212760479,-2.22184875,-1.5078644997016923,Fu,0.6642885372395209,0.7139842502983076,4.616241672799859,5.1758806126450185
1246102,-0.249491605,-0.9060127183339716,-0.249491605,-0.8184485879208139,Fu,0.6565211133339716,0.5689569829208139,4.534413414064774,3.706440074955142
1374121,-1.679853714,-1.7965626579151492,-1.679853714,-1.8042539232583443,Fu,0.11670894391514919,0.12440020925834427,1.3083048275618665,1.3316810179205416
1536986,-3.0,-2.4820066799074927,-3.0,-2.480241224714037,Fu,0.5179933200925073,0.5197587752859629,3.2960464247119816,3.3094724893973804
2106159,-2.48148606,-2.421638488150458,-2.48148606,-2.199427267711399,Fu,0.059847571849541925,0.2820587922886011,1.1477507146415389,1.914515083517403
2723601,-0.094743951,-0.3540046473736099,-0.094743951,-0.0765699553696735,Fu,0.25926069637360993,0.01817399563032651,1.8166057996558147,1.0427351068455528
3000540,-0.552841969,-0.0788874017326011,-0.552841969,-0.4608335348771733,Fu,0.47395456726739893,0.09200843412282672,2.9782048549833653,1.2359714361295915
3022645,-1.721246399,-1.138878482303216,-1.721246399,-1.101797177550308,Fu,0.5823679166967839,0.6194492214496921,3.8226797565356843,4.163410387801739
3317081,-1.240332155,-1.4642671337977826,-1.240332155,-2.1576835172130133,Fu,0.22393497879778268,0.9173513622130134,1.6746921276246096,8.267065188849951
3504707,-0.397940009,-0.3518043194864002,-0.397940009,-0.272257080055565,Fu,0.04613568951359981,0.125682928944435,1.1120791272870179,1.3356200468973112
3794430,-2.0,-1.3924737609445348,-2.0,-1.199374783565202,Fu,0.6075262390554652,0.800625216434798,4.050664175614731,6.318663336734414
3829283,-2.37675071,-1.979774202247383,-2.37675071,-1.8597643531409231,Fu,0.39697650775261706,0.5169863568590769,2.4944597907328583,3.2884130033102132
4475886,-0.602059991,-0.8454633129616963,-0.602059991,-1.0851636562338358,Fu,0.24340332196169634,0.48310366523383586,1.7514724965495096,3.0416109655540775
4580358,-0.110698297,-0.6271150097966015,-0.110698297,-0.6548705195899008,Fu,0.5164167127966015,0.5441722225899008,3.284102570997962,3.5008396781221713
4659180,-1.698970004,-1.6320610859369014,-1.698970004,-1.6388412492525293,Fu,0.06690891806309862,0.0601287547474707,1.1665649348444243,1.1484940636425756
4988454,-3.0,-1.5082293371610984,-3.0,-1.819742645187134,Fu,1.4917706628389016,1.180257354812866,31.029206013227867,15.144584224107966
5280961,-1.615145733,-1.686494729186386,-1.615145733,-1.5834006500383633,Fu,0.07134899618638602,0.031745082961636806,1.1785526702567928,1.07583354821253
5281037,-1.657577319,-1.7500844869953418,-1.657577319,-1.8828523697963055,Fu,0.09250716799534175,0.2252750507963055,1.2373916128154268,1.6798675882431529
5281040,-2.397940009,-2.3900258697875434,-2.397940009,-2.016553750375339,Fu,0.00791413921245665,0.38138625862466125,1.018390030639346,2.4065021755272546
5281708,-1.257274869,-1.7098464633719814,-1.257274869,-1.6216664149465814,Fu,0.45257159437198147,0.3643915459465814,2.835120970709065,2.314150213414266
5284371,-0.075720714,-0.2900996286511184,-0.075720714,-0.4756988930401019,Fu,0.21437891465111839,0.3999781790401019,1.638245239564403,2.511760225908544
5284596,-0.255707017,-0.1605849628786553,-0.255707017,-0.2920389350540269,Fu,0.09512205412134467,0.03633191805402691,1.244864419310962,1.0872562630297617
5284603,-0.259637311,-0.2050152432463391,-0.259637311,-0.3544802256028515,Fu,0.05462206775366088,0.09484291460285149,1.1340235348861856,1.2440645491320317
5288826,-0.170696227,-0.1587624939066863,-0.170696227,-0.3594932681655627,Fu,0.01193373309331372,0.1887970411655627,1.0278594500294171,1.5445324645152163
5329334,-0.581698709,-0.7306666766143176,-0.581698709,-0.6599893881567058,Fu,0.14896796761431763,0.07829067915670584,1.4091848569272383,1.1975417940106141
5330524,-2.397940009,-2.6506360219123244,-2.397940009,-2.42910940036373,Fu,0.25269601291232435,0.031169391363730092,1.7893529470207603,1.074408390758255
5330790,-0.721475035,-0.6551360475902853,-0.721475035,-0.8313788478814953,Fu,0.06633898740971467,0.10990381288149531,1.16503503962178,1.287964263032095
5361092,-0.698970004,-0.4569165123283323,-0.698970004,-0.6824319839582381,Fu,0.24205349167166768,0.01653802004176186,1.7460371975520066,1.0388145408183518
5362065,-0.455931956,-0.2792331996391927,-0.455931956,-0.271664484780075,Fu,0.17669875636080734,0.18426747121992504,1.50209968955368,1.5285071381207722
5362119,0.0,-0.425030348047108,0.0,-0.537760697004142,Fu,0.425030348047108,0.537760697004142,2.660910994997559,3.449536121682872
5362440,-0.408935393,-1.671865575469298,-0.408935393,-1.560897038789083,Fu,1.262930182469298,1.151961645789083,18.320198817048126,14.189322048119326
5462501,-0.207608311,-0.6599041336664053,-0.207608311,-0.669268925360803,Fu,0.45229582266640533,0.46166061436080297,2.8333212748821097,2.895080301537186
5479530,-1.301029996,-0.7119545621912828,-1.301029996,-0.5408784643695203,Fu,0.5890754338087172,0.7601515316304798,3.8821779075578253,5.756407516913807
5479537,-0.096910013,-0.173980021428282,-0.096910013,-0.1087214018606426,Fu,0.077070008428282,0.011811388860642591,1.1941805912946004,1.027569934574254
5487888,-0.107905397,-0.18242594851287,-0.107905397,-0.3040475562663981,Fu,0.07452055151287,0.1961421592663981,1.1871908794947998,1.570876921309013
5742673,-0.30980392,-0.1757577011601849,-0.30980392,-0.3041991676551214,Fu,0.1340462188398151,0.005604752344878616,1.3615895789468688,1.012989053512964
5742832,-0.356547324,-0.0793725547617729,-0.356547324,-0.2211931676398568,Fu,0.2771747692382271,0.1353541563601432,1.8931052907832224,1.365696374081432
6410758,-0.397940009,-0.5922302844079033,-0.397940009,-0.5370842324899349,Fu,0.19429027540790328,0.13914422348993488,1.5641927744803672,1.3776668980081517
6422843,-2.647817482,-1.434160065811459,-2.647817482,-1.553645026481125,Fu,1.2136574161885407,1.0941724555188748,16.355258632279956,12.421454575685114
6433110,-0.468521083,-0.815831117618917,-0.468521083,-0.8039225316832971,Fu,0.347310034618917,0.3354014486832971,2.2248976362069546,2.16471859957865
6803597,-0.455931962,-0.2640569549454897,-0.455931962,-0.2204155345296059,Fu,0.19187500705451033,0.2355164274703941,1.5555178784073247,1.7199523983225813
6918554,-1.366531544,-1.2229892580439503,-1.366531544,-1.2612173528355095,Fu,0.1435422859560498,0.10531419116449059,1.3916892928761855,1.2744247325748008
7586151,-2.0,-1.4141135817937174,-2.0,-1.50349128651706,Fu,0.5858864182062826,0.49650871348294,3.853775560202025,3.1369580679978912
9800339,-0.388382889,-0.8812827126918161,-0.388382889,-0.8868943952051218,Fu,0.4928998236918161,0.4985115062051218,3.1109986574689876,3.1514578738750245
9804052,-0.107905397,-0.3704008211835325,-0.107905397,-0.6455491711159681,Fu,0.2624954241835325,0.5376437741159681,1.830186822982645,3.448607545671246
9809656,-0.045757491,-0.4633369233935092,-0.045757491,-0.6361229848780734,Fu,0.4175794323935092,0.5903654938780734,2.61564880615259,3.8937269571208204
9817917,-0.332080315,-0.6676373969998672,-0.332080315,-0.7296156482320583,Fu,0.3355570819998672,0.39753533323205825,2.165494484887652,2.4976715858871885
9852981,-0.096910013,-0.9796430493721776,-0.096910013,-0.9928193654849288,Fu,0.8827330363721776,0.8959093524849288,7.633663930631378,7.868815317940397
9913233,-0.229147988,-0.4569343831108774,-0.229147988,-0.4851428371129016,Fu,0.22778639511087742,0.2559948491129016,1.6896097038050761,1.8029963565543743
9931954,-0.634699251,-0.9703199940506648,-0.634699251,-0.8671297130405701,Fu,0.3356207430506648,0.23243046204057005,2.165811937133937,1.7077742543592822
9932689,-0.545612533,-1.058848852874335,-0.545612533,-1.0935867000782915,Fu,0.5132363198743349,0.5479741670782915,3.2601405218962145,3.531621621987046
9974121,-0.455931959,-0.2899911306786623,-0.455931959,-0.3533843568965846,Fu,0.16594082832133772,0.1025476021034154,1.4653481768520413,1.2663320598942693
10024993,-0.002613616,-0.1302035914424177,-0.002613616,-0.2088632181752618,Fu,0.12758997544241768,0.20624960217526178,1.3414978329233938,1.6078650762067783
10046647,-1.059483515,-1.1809257653281555,-1.059483515,-1.048344536683229,Fu,0.12144225032815559,0.01113897831677102,1.3226418199595924,1.0259801970314604
10073306,-1.0,-1.017231600378545,-1.0,-1.2162689421899715,Fu,0.017231600378545098,0.2162689421899715,1.0404748819136966,1.6453903359549862
10092649,-0.450261269,-0.65867119476532,-0.450261269,-0.6219709422637033,Fu,0.20840992576531997,0.1717096732637033,1.6158830514036548,1.4849426232704255
10126799,-1.552841969,-1.994003638956183,-1.552841969,-2.005506255600559,Fu,0.4411616699561831,0.452664286600559,2.7616056970057765,2.835726140100493
10231705,-1.105683937,-0.5651582392742555,-1.105683937,-0.6759523700398314,Fu,0.5405256977257445,0.42973156696016857,3.471568169654971,2.689871707430625
