PUBCHEM_CID,Actual_A,Predicted_A,Actual_D,Predicted_D,Endpoint,abs_err_A,abs_err_D,fe_A,fe_D
2441,-0.070581074,-0.4010420947141161,-0.070581074,-0.4090436863449785,VDss,0.3304610207141161,0.33846261234497854,2.1402328255717054,2.1800307140627755
2471,-0.795880017,-0.6791045616030331,-0.795880017,-0.7853864147576195,VDss,0.11677545539696688,0.010493602242380495,1.3085052076265322,1.0244566885370923
2541,-0.886056648,-0.5514611104900831,-0.886056648,-0.6104992337396694,VDss,0.3345955375099169,0.27555741426033054,2.160705301463675,1.8860682935389084
2708,-0.585026652,-0.5007029801708068,-0.585026652,-0.5212368425352619,VDss,0.0843236718291932,0.06378980946473811,1.214293504317195,1.1582166649372094
2756,0.079181246,-0.0378347845495624,0.079181246,-0.0352835025195446,VDss,0.11701603054956239,0.1144647485195446,1.3092302480275004,1.3015616641385106
2764,0.322219295,0.1077285757825455,0.322219295,0.0805185604736907,VDss,0.21449071921745452,0.2417007345263093,1.6386670429373558,1.7446195488218394
2802,0.462397998,0.0340801432735367,0.462397998,0.0867500348069733,VDss,0.4283178547264633,0.3756479631930267,2.681129892509357,2.374914413133348
2907,-0.13667714,-0.0860940820713503,-0.13667714,-0.1033876245146691,VDss,0.0505830579286497,0.033289515485330906,1.1235258211369448,1.0796662246387374
2942,0.079181246,-0.1103282330223915,0.079181246,-0.1008775477281468,VDss,0.1895094790223915,0.18005879372814682,1.5470682702870053,1.5137661645381557
3019,-0.677780705,-0.006564675352382,-0.677780705,0.2334169398202031,VDss,0.671216029647618,0.911197644820203,4.6904664042329465,8.150751354456148
3151,0.531478917,0.4299796365054433,0.531478917,0.2800624333885223,VDss,0.10149928049455675,0.2514164836114777,1.2632790109028516,1.7840888688532917
3157,0.113943352,-0.2719214048255841,0.113943352,-0.2590525792958384,VDss,0.3858647568255841,0.3729959312958384,2.431446716976477,2.3604561190552014
3168,0.149219113,0.4269228729626593,0.149219113,0.413096189611615,VDss,0.2777037599626593,0.26387707661161497,1.8954125853166932,1.8360186002254901
3229,0.301029996,0.1119079112606247,0.301029996,0.1020374393383432,VDss,0.1891220847393753,0.19899255666165683,1.5456888878491652,1.5812209386191172
3306,0.322219295,0.5396621103323389,0.322219295,0.477878456719686,VDss,0.2174428153323389,0.15565916171968597,1.6498437478620491,1.431064346060252
3325,0.079181246,0.1911104707149,0.079181246,0.2774710449509029,VDss,0.11192922471490001,0.19828979895090293,1.2939849485644772,1.5786643400981837
3343,0.079181246,0.4142223500434177,0.079181246,0.2183390248595622,VDss,0.3350411040434177,0.1391577788595622,2.1629232251145925,1.3777098989585421
3356,0.785329835,0.408116786749442,0.785329835,0.4802253908070744,VDss,0.37721304825055796,0.3051044441929256,2.383488430809472,2.0188518222939047
3357,0.204119983,0.2560703529886283,0.204119983,0.2416381359983174,VDss,0.05195036998862829,0.0375181529983174,1.1270686504261334,1.0902300617664764
3365,-0.124938737,0.2482740233092897,-0.124938737,0.2187550785508276,VDss,0.3732127603092897,0.34369381555082756,2.361634911741997,2.2064486035220003
3446,-0.148741651,-0.3680322133148442,-0.148741651,-0.2988702388832485,VDss,0.2192905623148442,0.15012858788324848,1.6568781178428558,1.4129558370781856
3478,-0.795880017,-0.6097094632110853,-0.795880017,-0.7240580659062293,VDss,0.18617055378891467,0.07182195109377065,1.535219767665588,1.1798368355254367
3519,0.748188027,0.1104045274661379,0.748188027,0.2973859337163446,VDss,0.637783499533862,0.4508020932836554,4.3429367013733575,2.823592978693275
3559,1.230448921,1.0409277772902608,1.230448921,1.0198840746215037,VDss,0.18952114370973927,0.21056484637849637,1.5471098234514633,1.6239208069866722
3676,0.255272505,0.0975562689359934,0.255272505,0.1923287186998824,VDss,0.1577162360640066,0.06294378630011757,1.4378587878351978,1.1559626083756565
3749,-0.026872146,-0.0903491343786413,-0.026872146,-0.2065137610426234,VDss,0.0634769883786413,0.17964161504262338,1.1573827051371461,1.5123127549492095
3779,0.176091259,0.4841122588356668,0.176091259,0.3442002259348586,VDss,0.3080209998356668,0.1681089669348586,2.032455285717259,1.4726819602907701
3822,0.591064607,0.869392649165587,0.591064607,0.7646821825368351,VDss,0.27832804216558704,0.1736175755368351,1.8981391297611891,1.4914804858490938
3869,0.681241237,0.636329293312826,0.681241237,0.3582868405154427,VDss,0.044911943687174105,0.32295439648455737,1.1089499449321987,2.1035575420585397
3883,-0.552841969,-0.1652184210032344,-0.552841969,-0.1261142869101534,VDss,0.3876235479967657,0.4267276820898467,2.4413134735743176,2.6713308650281906
3961,-0.431798276,-0.0751654436515756,-0.431798276,-0.2239522234389486,VDss,0.35663283234842436,0.20784605256105138,2.273174797164259,1.6137864051356943
4030,0.079181246,-0.2885896682221797,0.079181246,-0.206221144036715,VDss,0.36777091422217967,0.28540239003671497,2.3322275122410425,1.9293116645379589
4062,-0.022276395,0.207837215185017,-0.022276395,0.2978113952279049,VDss,0.230113610185017,0.3200877902279049,1.6986879662206902,2.08971851320295
4197,-0.602059991,-0.1123375955786039,-0.602059991,-0.1868216725346407,VDss,0.48972239542139606,0.4152383184653593,3.08832072163549,2.6015867885023023
4212,1.079181246,0.7418093752323982,1.079181246,0.4985512727065562,VDss,0.3373718707676019,0.5806299732934439,2.17456238157962,3.807412867364059
4411,0.278753601,0.1773687631284207,0.278753601,0.273478354913455,VDss,0.10138483787157931,0.005275246086545005,1.2629461632090273,1.0122207737991604
4440,0.380211242,0.3741825124736015,0.380211242,0.5422854692583251,VDss,0.006028729526398491,0.1620742272583251,1.013978460402919,1.452359825843417
4506,0.230448921,0.0023714785296042,0.230448921,0.0422006815449127,VDss,0.2280774424703958,0.18824823945508729,1.6907423943602038,1.5425819292161735
4583,0.204119983,0.1039623575875885,0.204119983,0.1519145077262169,VDss,0.10015762541241151,0.05220547527378311,1.2593824165711196,1.1277308868651823
4594,-0.619788758,-0.3272624244923316,-0.619788758,-0.2546476785502666,VDss,0.2925263335076684,0.3651410794497334,1.9612200907298831,2.318147571968857
4634,-0.070581074,0.41741189771108,-0.070581074,0.2820988645961045,VDss,0.48799297171108,0.35267993859610447,3.076047033951121,2.25257852061078
4679,-0.769551079,-0.1762518338916083,-0.769551079,-0.1587013941094094,VDss,0.5932992451083916,0.6108496848905905,3.920118948986486,4.081780860044865
4831,-0.055517328,0.0219522893217281,-0.055517328,-0.0672107551535163,VDss,0.0774696173217281,0.011693427153516296,1.1952799025180736,1.0272908671480165
4906,0.568201724,0.07325224460284,0.568201724,0.1166728664987472,VDss,0.49494947939716005,0.4515288575012528,3.125715737754558,2.8283220379002736
4919,-0.13076828,0.6511398465446212,-0.13076828,0.602902424644053,VDss,0.7819081265446212,0.7336707046440529,6.052128305856697,5.415900845158023
5029,-0.657577319,-0.3852746418788552,-0.657577319,-0.351565038658423,VDss,0.27230267712114486,0.30601228034157707,1.871986347677557,2.0230763834524783
5035,0.875061263,0.75780972740107,0.875061263,0.6891650089451589,VDss,0.11725153559892998,0.18589625405484111,1.309940397387829,1.5342504313437724
5095,0.886490725,0.3497236172365043,0.886490725,0.3888646429764547,VDss,0.5367671077634957,0.49762608202354536,3.441653211726923,3.145039338535165
5215,-0.537602002,-0.2734627321140703,-0.537602002,-0.0976596166878253,VDss,0.2641392698859297,0.43994238531217467,1.8371273803073824,2.753863344098544
5253,0.113943352,0.1520702552909283,0.113943352,-0.0165889345509746,VDss,0.0381269032909283,0.1305322865509746,1.0917593080558279,1.3506172324262695
5291,0.591064607,1.1749767532176298,0.591064607,1.0853806021201555,VDss,0.5839121462176299,0.49431599512015556,3.8362963289334253,3.121159731572725
5329,-0.522878745,-0.3991604356942612,-0.522878745,-0.0355728573164406,VDss,0.1237183093057388,0.48730588768355937,1.3295917427027624,3.0711843615015275
5339,-0.958607315,-0.5564357073658273,-0.958607315,-0.5863115897990001,VDss,0.4021716076341727,0.37229572520099985,2.5244781006811965,2.3566534594555106
5344,-0.769551079,-0.2805436862397863,-0.769551079,0.022140552636449,VDss,0.48900739276021365,0.791691631636449,3.0832404341379585,6.190014005248105
5358,0.230448921,0.2152433651391334,0.230448921,0.3205788306037537,VDss,0.01520555586086661,0.0901299096037537,1.0356322256401,1.2306368335933762
5379,0.230448921,0.2119468838229801,0.230448921,0.1491467733753191,VDss,0.018502037177019898,0.08130214762468091,1.043523027647243,1.2058746004218217
5403,0.176091259,0.373440232884381,0.176091259,0.4991264001898231,VDss,0.197348973884381,0.3230351411898231,1.575248134186506,2.10394867510603
5467,0.041392685,-0.0539466775396779,0.041392685,-0.1541074098803824,VDss,0.0953393625396779,0.1955000948803824,1.245487469385606,1.5685562403629782
5735,0.113943352,0.2978919632030045,0.113943352,0.0853293194434652,VDss,0.1839486112030045,0.028614032556534802,1.5273853165036202,1.068105207749586
6249,-0.657577319,-0.4855740970357598,-0.657577319,-0.5190197374102384,VDss,0.17200322196424023,0.1385575815897616,1.4859466662568284,1.3758072116599827
8223,0.556302501,-0.0667027518904719,0.556302501,-0.0773633245707262,VDss,0.6230052528904719,0.6336658255707261,4.197640611020327,4.301954627274917
12560,-0.022276395,0.5403596697308677,-0.022276395,0.3133052610481578,VDss,0.5626360647308677,0.3355816560481578,3.6528855445979302,2.165617020341921
13342,1.447158031,0.7690830266097588,1.447158031,0.7554856605657014,VDss,0.6780750043902413,0.6916723704342986,4.765132754437988,4.916684835160985
27447,-0.677780705,-0.4754604583771232,-0.677780705,-0.549616033041912,VDss,0.2023202466228768,0.128164671958088,1.593383246953934,1.3432741954714227
31703,1.342422681,1.258718513997108,1.342422681,1.374424269462284,VDss,0.08370416700289196,0.03200158846228396,1.2125625949067358,1.07646915088345
33255,-0.920818754,-0.7410643084937731,-0.920818754,-0.8357576891758343,VDss,0.17975444550622688,0.08506106482416576,1.5127057074823729,1.216357016877964
33613,-0.602059991,-0.4612293938023016,-0.602059991,-0.4133737321184292,VDss,0.14083059719769836,0.18868625888157076,1.3830268042688358,1.5441385267157384
37910,0.602059991,0.3578771916706789,0.602059991,0.1793921884061385,VDss,0.24418279932932108,0.4226678025938615,1.7546188848423117,2.6464750415723666
38103,-0.677780705,-0.6147318930559219,-0.677780705,-0.6086426631827586,VDss,0.06304881194407808,0.06913804181724137,1.1562421891748225,1.1725680106175582
38853,-0.161150909,-0.038372965136351,-0.161150909,-0.0449717408288153,VDss,0.12277794386364901,0.1161791681711847,1.326715930244449,1.3067098600484126
38945,0.255272505,0.1226377146445873,0.255272505,0.2153813610524297,VDss,0.1326347903554127,0.03989114394757029,1.357171685244608,1.0962033979690582
39186,0.612783857,0.3171485444606937,0.612783857,0.3191597144733451,VDss,0.29563531253930636,0.2936241425266549,1.9753102282559543,1.9661839314423422
41049,0.51851394,0.7284293475429795,0.51851394,0.8089903226449499,VDss,0.20991540754297955,0.2904763826449499,1.6214942297938746,1.9519845803426925
41781,-0.677780705,-0.4623383992062005,-0.677780705,-0.3479746922977476,VDss,0.21544230579379947,0.3298060127022524,1.6422614776114222,2.1370073343910545
47528,0.146128036,-0.0969206006557271,0.146128036,-0.0533369118326148,VDss,0.24304863665572707,0.1994649478326148,1.7500426649960938,1.5829418013709569
47965,-0.638272164,-0.4537947360239668,-0.638272164,-0.4439646789952535,VDss,0.18447742797603317,0.19430748500474648,1.52924626329895,1.564254759289106
51081,0.176091259,0.0774629684381056,0.176091259,0.0972323365370751,VDss,0.0986282905618944,0.0788589224629249,1.2549553968521276,1.1991097174372005
53084,0.146128036,0.2374395001168323,0.146128036,0.1422708229139193,VDss,0.0913114641168323,0.0038572130860806964,1.233989499459493,1.0089211194443504
53276,0.041392685,0.1805627032835549,0.041392685,0.3464196602996714,VDss,0.1391700182835549,0.30502697529967143,1.3777487265603368,2.018491734209422
54477,-0.187086643,0.4935364740621216,-0.187086643,0.3882011288557945,VDss,0.6806231170621215,0.5752877718557945,4.7931731412264265,3.760865238896911
54766,0.204119983,0.1981063125663695,0.204119983,0.0594253413645051,VDss,0.006013670433630491,0.1446946416354949,1.0139433014690529,1.3953869005249186
58505,-0.086186148,-0.0026978413408763,-0.086186148,0.0038531167724118,VDss,0.0834883066591237,0.09003926477241181,1.211960056417275,1.2303800050303246
60063,0.278753601,0.0273997538617521,0.278753601,-0.0949808864496587,VDss,0.25135384713824793,0.3737344874496587,1.7838315757464953,2.3644736984828967
60172,-0.37675071,-0.173831353117513,-0.37675071,-0.0371037467125325,VDss,0.202919356882487,0.33964696328746746,1.595582839714951,2.1859839215745986
60404,-0.366531544,-0.0345737583544235,-0.366531544,0.2510726835696395,VDss,0.3319577856455765,0.6176042275696395,2.1476217105515034,4.145760673909951
60464,0.591064607,0.2985098088896512,0.591064607,0.2433137821169279,VDss,0.2925547981103488,0.3477508248830721,1.9613486375626776,2.227156958203908
60648,0.041392685,-0.2492366858098184,0.041392685,-0.2060767470459772,VDss,0.2906293708098184,0.2474694320459772,1.9526723236976102,1.7679477757933726
60726,-0.958607315,-0.6151524980513287,-0.958607315,-0.6420093303403122,VDss,0.3434548169486713,0.3165979846596878,2.205234696646341,2.0729937115551493
60753,1.079181246,0.0006275991655229,1.079181246,0.1383491463240885,VDss,1.0785536468344772,0.9408320996759116,11.982671316750041,8.726339387115273
60795,0.69019608,0.593459838832318,0.69019608,0.6524569712361864,VDss,0.09673624116768198,0.03773910876381359,1.2494999444873545,1.0907848786423548
60854,0.0,0.5951500374704528,0.0,0.6419994274299546,VDss,0.5951500374704528,0.6419994274299546,3.936860602796721,4.385301196203315
60855,-0.638272164,-0.4831125081143638,-0.638272164,-0.5421080991074907,VDss,0.15515965588563618,0.09616406489250928,1.4294193468778376,1.247854831543964
60857,0.255272505,0.4480841679961584,0.255272505,0.4114721363859811,VDss,0.19281166299615843,0.15619963138598114,1.5588763308301947,1.4328463819140085
65820,-0.387216143,-0.0408170939126689,-0.387216143,0.0361154291173227,VDss,0.3463990490873311,0.4233315721173227,2.2202355340067528,2.650522969081673
65906,-0.420216403,0.6067192608365226,-0.420216403,0.729325484107064,VDss,1.0269356638365226,1.149541887107064,10.639853882951808,14.110483235705763
65981,-0.455931956,-0.2807392798289245,-0.455931956,-0.1096195270820003,VDss,0.17519267617107553,0.34631242891799974,1.496899613222344,2.21979275149779
65999,0.72427587,-0.2181622712421037,0.72427587,-0.2104958672389575,VDss,0.9424381412421037,0.9347717372389576,8.758669545912111,8.60541337567162
68740,-0.22184875,-0.2790383898789882,-0.22184875,-0.3742887536059865,VDss,0.0571896398789882,0.1524400036059865,1.1407477999900932,1.4204959623296585
68741,-0.26760624,-0.2594119478146793,-0.26760624,-0.1888200066916348,VDss,0.008194292185320695,0.0787862333083652,1.0190471816003,1.198909035684796
68770,0.51851394,0.2215233026797053,0.51851394,0.163649655074418,VDss,0.2969906373202946,0.354864284925582,1.9814843077792772,2.263936726985057
71329,0.51851394,-0.0491023395856829,0.51851394,-0.0355267221933978,VDss,0.5676162795856828,0.5540406621933978,3.6950156280893807,3.581299665829029
71616,0.342422681,0.3167028836661335,0.342422681,0.2799951466613463,VDss,0.025719797333866534,0.06242753433865372,1.0610107822592698,1.1545893157457285
71733,0.230448921,0.1576353385441871,0.230448921,0.1405338492530798,VDss,0.0728135824558129,0.0899150717469202,1.1825338532675715,1.2300282097039015
77999,-0.698970004,0.0472852971604797,-0.698970004,0.3994526355418911,VDss,0.7462553011604797,1.098422639541891,5.575133883413566,12.543612797887949
84029,0.176091259,0.6344398212876623,0.176091259,0.3560618897126741,VDss,0.4583485622876623,0.1799706307126741,2.873085579100525,1.5134588968889748
104838,-0.619788758,-0.6281006099799364,-0.619788758,-0.5980777572847866,VDss,0.008311851979936447,0.02171100071521337,1.0193230662778787,1.0512620834479183
104865,-0.537602002,-0.0481438527706604,-0.537602002,-0.2551773799543458,VDss,0.48945814922933956,0.28242462204565416,3.086442206470946,1.9161284626568866
107994,-0.886056648,-0.1040640704722991,-0.886056648,-0.3393182438973243,VDss,0.7819925775277008,0.5467384041026757,6.05330529037663,3.5215868548218427
115237,0.747078717,0.7040602207996998,0.747078717,0.6458010013459451,VDss,0.04301849620030018,0.10127771565405486,1.1041256425906387,1.2626346858233048
119607,-0.124938737,0.0686118037675669,-0.124938737,0.0889780503373418,VDss,0.1935505407675669,0.2139167873373418,1.5615307496283093,1.6365029304914258
121892,0.397940009,0.1880008035467686,0.397940009,0.3739531532198498,VDss,0.2099392054532314,0.023986855780150196,1.6215830847829071,1.0567855243921784
126941,-0.366531544,0.091609352564849,-0.366531544,0.0467134242337795,VDss,0.458140896564849,0.4132449682337795,2.8717120899274695,2.5896732348717464
129211,-0.677780705,-0.0231999905395414,-0.677780705,-0.12680888970749,VDss,0.6545807144604586,0.55097181529251,4.51419914800137,3.5560823966776454
149096,0.079181246,0.0921611971880085,0.079181246,0.1519145077262169,VDss,0.012979951188008501,0.0727332617262169,1.0303385546961459,1.182315169394925
150610,-0.920818754,-0.6402539297921994,-0.920818754,-0.618232068719786,VDss,0.2805648242078006,0.30258668528021404,1.9079404881438693,2.007181683971343
151171,-0.119186408,0.2045288716228973,-0.119186408,0.2490039958030586,VDss,0.32371527962289726,0.36819040380305856,2.1072462013452475,2.3344813234946464
151174,-0.552841969,-0.4825441763098877,-0.552841969,-0.4886672829865562,VDss,0.07029779269011233,0.06417468601344384,1.1757034502461206,1.1592435442389988
152946,0.146128036,0.1564681871839799,0.146128036,0.1960231021324134,VDss,0.010340151183979907,0.0498950661324134,1.0240947769766193,1.1217473858953453
155774,-0.193820026,-0.0876998860879638,-0.193820026,-0.0016917760967914,VDss,0.10612013991203621,0.19212824990320862,1.2767919619494024,1.5564251859337948
158781,-0.614649118,-0.5679750291586323,-0.614649118,-0.5923952539286534,VDss,0.0466740888413677,0.022253864071346552,1.1134586381181293,1.0525769711898159
175805,-0.124938737,0.0452182465100713,-0.124938737,0.1762314698838931,VDss,0.1701569835100713,0.30117020688389307,1.4796431349976427,2.000645800771899
183797,-0.638272164,-0.2964230499350472,-0.638272164,-0.2872135155167457,VDss,0.3418491140649528,0.3510586484832543,2.1970964080058777,2.2441849650673587
208898,1.301029996,0.4004858860385067,1.301029996,0.4327035651428055,VDss,0.9005441099614933,0.8683264308571945,7.953240400602037,7.384590731400179
214356,-0.823908741,-0.5262051384233635,-0.823908741,-0.5836942570794669,VDss,0.29770360257663653,0.24021448392053313,1.984739909160697,1.7386592840262443
216210,-0.070581074,0.1654394390737254,-0.070581074,0.3638913717377969,VDss,0.2360205130737254,0.43447244573779686,1.7219499060935042,2.719395945739484
441243,0.556302501,0.1091292167401429,0.556302501,0.2105054848784653,VDss,0.4471732842598571,0.3457970161215347,2.80009834092109,2.2171599044285144
441314,-0.552841969,0.0749807221495821,-0.552841969,0.0287460511772062,VDss,0.6278226911495821,0.5815880201772062,4.24446240445914,3.815821231982585
443879,0.176091259,0.7963927084554692,0.176091259,0.7652971144879125,VDss,0.6203014494554692,0.5892058554879125,4.171588383836557,3.8833439278875757
446156,-0.48148606,-0.153327013402898,-0.48148606,0.0842583325438613,VDss,0.328159046597102,0.5657443925438613,2.128918552222496,3.67912372167698
446598,-0.102372909,-0.207786173210646,-0.102372909,-0.1851816653880102,VDss,0.105413264210646,0.0828087563880102,1.2747154927578441,1.2100651583422284
449193,0.283301229,0.6934225988485014,0.283301229,0.3805635087149338,VDss,0.41012136984850145,0.09726227971493379,2.571114217277838,1.251014316397627
461399,0.176091259,0.1694247882721137,0.176091259,0.1421570958010166,VDss,0.006666470727886287,0.0339341631989834,1.0154685342883898,1.0812700239203927
2723601,0.460897843,0.0285804686974461,0.460897843,0.0954853284942752,VDss,0.4323173743025539,0.36541251450572476,2.7059350886086717,2.3195968724255915
3000540,0.0,-0.2486137941365853,0.0,-0.2771236119753105,VDss,0.2486137941365853,0.2771236119753105,1.7726124454141032,1.8928823075646757
5281037,-0.769551079,-0.5680969582750379,-0.769551079,-0.7773426901358601,VDss,0.20145412072496205,0.0077916111358601325,1.5902086838169303,1.0181027514401697
5281040,-0.823908741,-0.0846818611485485,-0.823908741,-0.0427071760748406,VDss,0.7392268798514515,0.7812015649251594,5.485634652087502,6.042289993086277
5284371,0.544068044,0.3830825834488389,0.544068044,0.5390705111443443,VDss,0.16098546055116109,0.004997532855655629,1.448723351911593,1.0115737076857545
5284596,0.230448921,0.6588447206896717,0.230448921,0.6326816555416597,VDss,0.4283957996896717,0.40223273454165964,2.6816111312403197,2.5248334457432713
5284603,0.397940009,0.5344410066099143,0.397940009,0.493534319236839,VDss,0.13650099760991435,0.09559431023683901,1.3693075337988962,1.2462188334624482
5288826,0.361727836,0.5018060132862336,0.361727836,0.6160242729534688,VDss,0.14007817728623362,0.2542964369534688,1.3806327697386866,1.7959590786969837
5361092,1.079181246,0.6683135057449394,1.079181246,0.7389578186041769,VDss,0.4108677402550607,0.34022342739582323,2.57553668537408,2.188887430654314
5362065,-0.619788758,-0.7083398346588448,-0.619788758,-0.6896305204319889,VDss,0.08855107665884476,0.06984176243198892,1.2261711021623605,1.1744695525715096
5362119,-0.050609993,0.009601289524814,-0.050609993,-0.0824262610587747,VDss,0.060211282524814,0.031816268058774695,1.1487123295255839,1.0760099022661593
5362440,-0.086186148,0.0650452867254223,-0.086186148,0.2119278617346065,VDss,0.1512314347254223,0.2981140097346065,1.4165484549060268,1.9866163697079984
5462501,-0.420216403,-0.0798237076368655,-0.420216403,-0.2998302662740034,VDss,0.34039269536313455,0.12038613672599663,2.1897407243397153,1.3194293385333338
5479530,-0.920818754,-0.872655000424807,-0.920818754,-0.847465208130073,VDss,0.04816375357519298,0.07335354586992704,1.1172844477768389,1.1840050258260841
5479537,-0.552841969,-0.4728220420704295,-0.552841969,-0.5122714379006428,VDss,0.08001992692957055,0.040570531099357265,1.2023195999242393,1.097919582171564
5487888,-0.552841969,-0.5705941804043924,-0.552841969,-0.5576930133477198,VDss,0.017752211404392315,0.0048510443477197684,1.0417229002961215,1.0112325591317117
5742673,-0.721246399,-0.6810668846871084,-0.721246399,-0.6540592655912242,VDss,0.04017951431289157,0.0671871334087758,1.0969315157778181,1.1673124926883756
5742832,-0.744727495,-0.5083609217687234,-0.744727495,-0.561410400686092,VDss,0.23636657323127663,0.18331709431390797,1.7233225593492947,1.5251659268893327
6410758,-0.657577319,-0.6586152405610624,-0.657577319,-0.6106700565125491,VDss,0.001037921561062305,0.04690726248745092,1.0023927608080927,1.1140566169814392
6433110,0.230448921,0.629641191348074,0.230448921,0.5204456354747566,VDss,0.3991922703480739,0.2899967144747566,2.507219000441678,1.9498298488466526
6918554,1.28780173,0.7463217938484352,1.28780173,0.677885405835111,VDss,0.5414799361515648,0.609916324164889,3.4792043379968436,4.073017951092701
9809656,-0.638272164,-0.6488780586440219,-0.638272164,-0.6155036219131153,VDss,0.010605894644021951,0.022768542086884724,1.0247216091851195,1.053825108986684
9852981,-0.27572413,-0.6937008234422668,-0.27572413,-0.6908673695840183,VDss,0.4179766934422668,0.4151432395840183,2.618042506327625,2.6010172926938857
9931954,0.515873844,1.012677840528872,0.515873844,0.7031970262636683,VDss,0.4968039965288721,0.1873231822636683,3.139091656017954,1.5392996912451395
11319053,-0.065501549,0.1282977899493016,-0.065501549,0.1597411610823398,VDss,0.19379933894930162,0.22524271008233981,1.562425574066892,1.6797424977880517
11552706,0.222716471,0.8967032853170345,0.222716471,0.5925494299458189,VDss,0.6739868143170344,0.3698329589458189,4.720487091010348,2.343327336779261
11993740,0.278753601,0.0081812863261757,0.278753601,0.0234348536268671,VDss,0.2705723146738243,0.2553187473731329,1.8645426186838399,1.800191668374038
54677470,-0.823908741,-0.6634620627241481,-0.823908741,-0.4656704657822911,VDss,0.1604466782758519,0.3582382752177089,1.446927191641005,2.2815935225886737
54677971,-0.721246399,-0.6782348063512966,-0.721246399,-0.5057288326886067,VDss,0.043011592648703356,0.2155175663113933,1.1041080915323636,1.6425460959152027
135398513,-0.148741651,0.0301851925974786,-0.148741651,0.0343597514445773,VDss,0.1789268435974786,0.1831014024445773,1.5098258043340675,1.5244086430030164
135398739,-0.113509275,-0.0767329251637614,-0.113509275,-0.1997727047370169,VDss,0.036776349836238606,0.08626342973701688,1.088369467522063,1.219729224991412
135398740,0.0,0.0998363122129417,0.0,0.0336832411765166,VDss,0.0998363122129417,0.0336832411765166,1.2584510058469485,1.0806454797250473
135398744,0.133538908,0.3722382282379857,0.133538908,0.1966702466506439,VDss,0.23869932023798568,0.06313133865064388,1.7326040300563612,1.156461924701243
135398748,0.041392685,0.1175819561250694,0.041392685,0.0797618559313822,VDss,0.0761892711250694,0.0383691709313822,1.1917612797715267,1.0923685069986306
135400189,0.477121255,0.2937356791660122,0.477121255,0.1563594488962337,VDss,0.18338557583398785,0.3207618061037663,1.5254064409197123,2.0929642302502356
135401907,-0.236572006,-0.4796567560478638,-0.236572006,-0.4611196743020741,VDss,0.24308475004786378,0.22454766830207412,1.7501881943716533,1.6770563998970072
135403648,-0.602059991,0.0486548927542393,-0.602059991,0.1088355147587147,VDss,0.6507148837542392,0.7108955057587146,4.474194748751755,5.139199840202891
