PUBCHEM_CID,Actual_A,Predicted_A,Actual_E,Predicted_E,Endpoint,abs_err_A,abs_err_E,fe_A,fe_E
33613,-0.096910013,-0.1667141108966756,-0.096910013,-0.18862501,Fu,0.06980409789667559,0.091714997,1.1743677001795472,1.2351366168538573
35935,-2.602059991,-1.5564308117029315,-2.602059991,-1.5032988,Fu,1.0456291792970684,1.098761191,11.107828844861123,12.553394902513858
37910,-1.045757491,-0.8652441317904158,-1.045757491,-0.66782594,Fu,0.18051335920958422,0.3779315510000001,1.5153514162776136,2.3874349704757174
38103,-0.022276395,-0.1745476727347146,-0.022276395,-0.23256862,Fu,0.1522712777347146,0.210292225,1.4199441987741448,1.622901736695189
38360,-1.598599459,-1.3413946092331837,-1.598599459,-1.5979221,Fu,0.25720484976681623,0.0006773589999999885,1.8080267422333087,1.0015608936643552
38479,-2.903089987,-2.8317873936126645,-2.903089987,-2.6256864,Fu,0.07130259338733547,0.2774035869999998,1.1784267528816113,1.8941029784532217
38853,-0.070581074,-0.1797455723089809,-0.070581074,-0.25542477,Fu,0.1091644983089809,0.18484369600000003,1.2857735819224132,1.5305365174619086
38945,-0.060480747,-0.2739779726006299,-0.060480747,-0.33867085,Fu,0.2134972256006299,0.278190103,1.634922706735057,1.8975363448707228
39186,-0.698970004,-0.8767231103064276,-0.698970004,-0.8107361,Fu,0.1777531063064276,0.11176609599999998,1.5057508129137975,1.293498996125122
41049,-0.136677137,-0.2120553461002426,-0.136677137,-0.28201154,Fu,0.0753782091002426,0.145334403,1.1895376956737753,1.39744396668369
41384,-3.0,-1.7252497929734023,-3.0,-1.5155103,Fu,1.2747502070265977,1.4844897,18.82565983354696,30.513336609422456
41385,-0.028260409,-0.3290338109189366,-0.028260409,-0.30024958,Fu,0.3007734019189366,0.27198917100000003,1.9988186911454984,1.8706354960606448
41684,-1.301029996,-1.7585359874581492,-1.301029996,-1.7473309,Fu,0.4575059914581492,0.4463009039999999,2.8675169351196357,2.794479345403004
41781,-2.0,-1.6413634805007649,-2.0,-1.3106703,Fu,0.35863651949923514,0.6893297,2.2836866836626273,4.890234666418873
43234,-1.294136288,-1.9053519753905843,-1.294136288,-1.8089058,Fu,0.6112156873905843,0.514769512,4.085222238532476,3.2716701529522867
44097,-0.11350928,-0.2539846330628451,-0.11350928,-0.21131346,Fu,0.1404753530628451,0.09780418,1.3818959787712077,1.2525762707089882
44187,-0.903089987,-0.8348901821216304,-0.903089987,-0.64240825,Fu,0.06819980487836963,0.26068173699999997,1.1700375637435885,1.8225595907670336
47528,-0.124938737,-0.0142524048936227,-0.124938737,-0.13243733,Fu,0.1106863321063773,0.007498592999999998,1.2902870310413894,1.0174160700145494
47965,-0.408935393,-0.1944034871480633,-0.408935393,-0.2365237,Fu,0.21453190585193668,0.17241169299999998,1.6388224544927328,1.4873449149715565
51081,-0.124938737,-0.2692979767224275,-0.124938737,-0.32454783,Fu,0.1443592397224275,0.199609093,1.3943096711799574,1.5834672772651701
51556,-1.769551079,-2.337890527122431,-1.769551079,-2.2538373,Fu,0.5683394481224309,0.48428622099999985,3.7011735350875603,3.0499043614224797
53084,-0.065501549,-0.4183405529412762,-0.065501549,-0.2933041,Fu,0.3528390039412762,0.22780255100000002,2.253403704489262,1.6896725589780293
53276,-0.823908741,-1.019573973954636,-0.823908741,-1.3281162,Fu,0.1956652329546359,0.504207459,1.5691527886061172,3.1930627914003553
54477,-0.657577319,-0.3310793888780492,-0.657577319,-0.38660213,Fu,0.32649793012195083,0.27097518900000006,2.1207912852255633,1.8662730686561144
54740,-0.537724573,-0.3141689166128257,-0.537724573,-0.42519766,Fu,0.22355565638717428,0.112526913,1.6732300530596644,1.295766993026239
54766,-0.259637307,-0.5906030955048963,-0.259637307,-0.4085353,Fu,0.33096578850489633,0.148897993,2.142721801821687,1.4089578238253129
54841,-1.698970004,-0.6719908161802111,-1.698970004,-0.5691916,Fu,1.026979187819789,1.129778404,10.640920237803812,13.482747584221833
58505,-0.017728767,-0.0640320166130157,-0.017728767,-0.16613062,Fu,0.046303249613015705,0.148401853,1.1125082739801304,1.4073491430283032
59708,-0.037788562,-0.1021816752379676,-0.037788562,-0.19245979,Fu,0.0643931132379676,0.154671228,1.1598267292594693,1.427812658676281
60063,-0.017728767,-0.401783720741824,-0.017728767,-0.40195537,Fu,0.384054953741824,0.384226603,2.4213354126434736,2.422292603190003
60172,-0.017728767,-0.0707768588563562,-0.017728767,-0.2568928,Fu,0.05304809185635621,0.23916403299999997,1.129921030218973,1.734458979106453
60404,-0.911863911,-1.978293087605644,-0.911863911,-1.7059658,Fu,1.066429176605644,0.794101889,11.652770055891411,6.224462989793912
60464,-0.213248578,-0.5099479595104695,-0.213248578,-0.30361784,Fu,0.2966993815104695,0.09036926200000003,1.980155888091349,1.2313152604935582
60648,-1.420216403,-1.6419620984132022,-1.420216403,-1.4333614,Fu,0.22174569541320222,0.013144996999999936,1.6662712284655776,1.0307301907573256
60726,-2.805023443,-1.3210773484065257,-2.805023443,-1.428871,Fu,1.4839460945934744,1.376152443,30.475167029371566,23.77674734857792
60753,-0.22184875,-0.4240962268206024,-0.22184875,-0.22254197,Fu,0.20224747682060237,0.0006932199999999944,1.5931162841557105,1.001597472640336
60795,-2.0,-1.6511420176075369,-2.0,-1.4414964,Fu,0.34885798239246313,0.5585036000000001,2.2328419470896925,3.618291900329959
60815,-0.610833916,-0.4095944790417851,-0.610833916,-0.33581918,Fu,0.20123943695821495,0.27501473600000004,1.5894227939690706,1.8837130044715984
60854,-2.734260541,-1.6921922729129453,-2.734260541,-1.7016165,Fu,1.0420682680870546,1.0326440409999997,11.017124775078056,10.780627518774471
60855,-0.045757491,-0.1644831507537063,-0.045757491,-0.118460715,Fu,0.11872565975370629,0.072703224,1.3143942778559745,1.1822333980791155
60857,-0.124938737,-0.5254409532841353,-0.124938737,-0.30177101,Fu,0.4005022162841353,0.176832273,2.5147928464104923,1.502561556196018
61719,-2.137868621,-2.0977806782647304,-2.137868621,-2.0490973,Fu,0.04008794273526961,0.08877132099999985,1.0967002506694625,1.2267930896538402
62459,-1.903089987,-2.2907371522046045,-1.903089987,-1.3281128,Fu,0.3876471652046045,0.574977187,2.4414462373506223,3.7581766249140434
65015,-0.37675071,-0.8584063447589404,-0.37675071,-0.32180786,Fu,0.4816556347589404,0.05494284999999999,3.0314864735465155,1.1348614663182086
65820,-1.698970004,-1.7877888166861404,-1.698970004,-2.032909,Fu,0.08881881268614045,0.3339389960000001,1.2269272512896066,2.1574413387685123
65863,-2.0,-2.224853459808264,-2.0,-2.1044624,Fu,0.22485345980826388,0.10446240000000007,1.6782376495115456,1.2719276253868472
65871,-1.718966633,-1.678042450504877,-1.718966633,-1.5682074,Fu,0.040924182495122974,0.15075923300000005,1.0988139958533358,1.4150091005194332
65906,-1.698970004,-1.8597343159565896,-1.698970004,-1.8750226,Fu,0.16076431195658958,0.17605259600000012,1.4479858302789508,1.4998664684804168
65981,-1.698970004,-1.8312982119841883,-1.698970004,-1.5458269,Fu,0.13232820798418832,0.15314310399999997,1.3562139524124441,1.422797534678265
65999,-2.22184875,-1.917561993086796,-2.22184875,-2.2280211,Fu,0.30428675691320395,0.006172349999999938,2.0150543151884093,1.0143138368696023
67734,-2.872247808,-1.6791468445848516,-2.872247808,-2.135933,Fu,1.1931009634151484,0.7363148079999999,15.599151048341396,5.448974907688556
67818,-2.785175087,-1.805859364165865,-2.785175087,-1.9965382,Fu,0.9793157228341349,0.7886368869999998,9.534890783686066,6.146627391627251
68740,-0.107905401,-0.2034295526943647,-0.107905401,-0.20818354,Fu,0.09552415169436469,0.100278139,1.2460175280377537,1.2597319346040534
68741,-1.522878745,-1.3944060412917036,-1.522878745,-1.1950129,Fu,0.12847270370829644,0.32786584500000004,1.3442272765971564,2.127481758326235
68770,-0.408935393,-0.8047587284691227,-0.408935393,-0.57884026,Fu,0.3958233354691227,0.16990486700000001,2.487845094064141,1.4787844222564421
69785,-2.819609297,-2.0788871928328536,-2.819609297,-2.4618301,Fu,0.7407221041671463,0.35777919700000016,5.504553589750697,2.2791830004086444
70837,-1.732828272,-1.7619026698793006,-1.732828272,-1.6207561,Fu,0.029074397879300662,0.11207217199999997,1.069238031972873,1.2944109315966252
71329,-0.417325893,-0.8353176250294968,-0.417325893,-0.7402461,Fu,0.4179917320294968,0.322920207,2.618133164496046,2.103391947697417
71616,-0.37675071,-0.3945019898132565,-0.37675071,-0.64059114,Fu,0.017751279813256526,0.26384042999999996,1.0417206657322036,1.8358636799474937
71733,-0.721246399,-0.7867556961814518,-0.721246399,-0.43131018,Fu,0.06550929718145182,0.289936219,1.162811443682678,1.9495582643059624
71771,-2.0,-1.5646413899441356,-2.0,-1.6563134,Fu,0.4353586100558644,0.34368660000000006,2.7249504531543858,2.2064119449632247
77999,-2.49148333,-2.050750293342801,-2.49148333,-1.8678596,Fu,0.4407330366571989,0.6236237299999998,2.7588814344170713,4.203622713482701
79878,-2.286509457,-1.4919760190789813,-2.286509457,-1.4435955,Fu,0.7945334379210189,0.8429139570000002,6.230651176452174,6.964885112109781
84029,-0.236572006,-0.8094199753847711,-0.236572006,-0.3994596,Fu,0.572847969384771,0.16288759400000002,3.7397964875686256,1.4550824210343125
86173,-2.15490196,-2.342213195485615,-2.15490196,-2.136913,Fu,0.1873112354856148,0.017988960000000276,1.5392573480434601,1.0422909334587678
86367,-2.647817482,-1.7620506096461248,-2.647817482,-1.7353525,Fu,0.885766872353875,0.9124649819999997,7.68717684748815,8.174571221450373
89386,-2.124938737,-1.0682379559111432,-2.124938737,-1.11554,Fu,1.0567007810888567,1.009398737,11.394644522483864,10.218772650964501
91754,-2.903089987,-2.666383997887044,-2.903089987,-2.394057,Fu,0.23670598911295615,0.5090329869999999,1.7246699208711376,3.22873935250578
104838,-0.065501549,-0.0794123799317378,-0.065501549,-0.26566064,Fu,0.013910830931737797,0.200159091,1.032549381610034,1.5854738777828814
104865,-1.748445282,-1.8591045512931432,-1.748445282,-2.048754,Fu,0.11065926929314318,0.30030871800000014,1.2902066300451884,1.9966811503469286
105010,-1.215627614,-1.66120155265009,-1.215627614,-1.868161,Fu,0.4455739386500901,0.652533386,2.7898055804044213,4.492968626373442
107994,-0.494850022,-1.2653085335409515,-0.494850022,-0.8498632,Fu,0.7704585115409515,0.35501317800000004,5.894656623039693,2.2647130257939834
115237,-0.638272164,-0.5908564634678777,-0.638272164,-0.81916267,Fu,0.047415700532122296,0.180890506,1.1153616311741286,1.5166679380661172
119607,-1.65490196,-1.7263829780868232,-1.65490196,-1.572921,Fu,0.07148101808682328,0.08198095999999988,1.1789109949003906,1.2077608842352336
121892,-0.855425792,-1.3634848512159086,-0.855425792,-1.5362918,Fu,0.5080590592159085,0.6808660080000001,3.2215068505739715,4.79585460274438
122087,-2.056134662,-1.317303862245879,-2.056134662,-1.3463936,Fu,0.7388307997541208,0.7097410619999998,5.4806339893680915,5.125556934399136
123610,-0.124938737,-1.0869827505372278,-0.124938737,-0.32659414,Fu,0.9620440135372278,0.20165540299999998,9.163133491147413,1.590945867963459
126941,-0.301029996,-0.6839883911771006,-0.301029996,-0.7067411,Fu,0.3829583951771006,0.405711104,2.415229447653386,2.5451366450492428
129211,-2.0,-0.5250625003741876,-2.0,-0.55743575,Fu,1.4749374996258124,1.44256425,29.849530161643873,27.70538885395193
149096,-0.161150909,-0.2968141772088077,-0.161150909,-0.40879363,Fu,0.1356632682088077,0.247642721,1.3666687631380863,1.7686533499225374
150610,-1.15490196,-0.3166592122205558,-1.15490196,-0.56171805,Fu,0.8382427477794441,0.5931839099999999,6.890373243626119,3.919078025528878
151171,-2.301029996,-1.6514105836639172,-2.301029996,-2.0685363,Fu,0.6496194123360828,0.23249369600000014,4.462923189384913,1.7080229270790739
151172,-0.345823458,-0.2786857619612393,-0.345823458,-0.29350907,Fu,0.06713769603876069,0.05231438799999999,1.1671796206912732,1.1280137356065687
151174,-2.057991947,-1.3989551447543789,-2.057991947,-1.778105,Fu,0.6590368022456212,0.27988694700000005,4.560755622947765,1.9049647641259961
152946,-0.301029996,-0.3720674093437529,-0.301029996,-0.4669795,Fu,0.07103741334375285,0.16594950399999997,1.1777074255924593,1.4653774496552214
155774,-0.013228266,-0.2875371006562564,-0.013228266,-0.2545229,Fu,0.2743088346562564,0.241294634,1.880653708249155,1.7429889506873606
158781,-2.0,-1.4963782427527244,-2.0,-1.5080421,Fu,0.5036217572472756,0.49195790000000006,3.1887594395786296,3.104258650333235
159324,-2.15490196,-2.1027559804717297,-2.15490196,-1.7076783,Fu,0.05214597952827038,0.44722366000000013,1.1275764050630008,2.8004231555653143
175805,-1.22184875,-0.6036879893256824,-1.22184875,-0.51165193,Fu,0.6181607606743176,0.71019682,4.151076725848926,5.130938627777957
176879,-0.077447531,-1.712751990379107,-0.077447531,-1.5528316,Fu,1.635304459379107,1.475384069,43.182169658926355,29.880239144212762
183797,-0.266000713,-0.0385621518148502,-0.266000713,-0.24723577,Fu,0.2274385611851498,0.018764943000000006,1.688257008082321,1.0441549291535472
208898,-3.045757491,-1.4301718050457906,-3.045757491,-1.252304,Fu,1.6155856859542093,1.7934534909999997,41.265364532001506,62.151768528148295
208908,-2.292513326,-1.7213336872817846,-2.292513326,-1.6905625,Fu,0.5711796387182153,0.6019508259999999,3.725457717762044,3.9989946765282296
213027,-0.293680578,-0.3705322612297672,-0.293680578,-0.35541624,Fu,0.07685168322976715,0.06173566199999997,1.193580412837382,1.1527514097249365
213032,-2.013228266,-1.7710670216659783,-2.013228266,-2.0657074,Fu,0.24216124433402175,0.05247913399999993,1.7464704600180818,1.12844171940722
213043,-1.15490196,-1.1197260894232697,-1.15490196,-1.0092843,Fu,0.03517587057673022,0.14561765999999987,1.0843659466668023,1.398355709560723
214356,-1.380211243,-0.915061271552099,-1.380211243,-0.4404001,Fu,0.46514997144790093,0.939811143,2.918434639759421,8.705849256665985
216210,-0.276708554,-0.5253286282486909,-0.276708554,-0.990483,Fu,0.24862007424869087,0.713774446,1.7726380784484377,5.173380788706928
242973,-2.508638306,-0.9997572670440504,-2.508638306,-1.4697995,Fu,1.5088810389559495,1.038838806,32.27609900404087,10.935504055965273
248862,-0.10145764,-0.0035416731479038,-0.10145764,-0.10156572,Fu,0.0979159668520962,0.00010807999999999651,1.2528987237595814,1.000248894365915
319260,-1.226213555,-1.2158327057562626,-1.226213555,-1.2106341,Fu,0.010380849243737389,0.015579454999999909,1.024190750158638,1.0365242211593113
354624,-0.27572413,-0.0442226033396808,-0.27572413,-0.19025075,Fu,0.2315015266603192,0.08547338000000002,1.7041253097575648,1.2175123633627931
439739,-0.863279433,-0.7734176065906119,-0.863279433,-0.93390965,Fu,0.08986182640938811,0.07063021700000005,1.2298774151271972,1.1766037196278354
441243,-1.698970004,-1.3537905437160158,-1.698970004,-1.3548722,Fu,0.34517946028398416,0.344097804,2.21400939927176,2.2085020361671406
441314,-0.045757491,-0.4527302768804385,-0.045757491,-0.010490328,Fu,0.4069727858804385,0.035267163,2.5525413481952857,1.084593913644446
443879,-1.431798276,-0.7930186592444114,-1.431798276,-0.64861745,Fu,0.6387796167555887,0.783180826,4.352909287383965,6.069890073264777
446156,-2.096910013,-1.3534776515763638,-2.096910013,-1.1924934,Fu,0.7434323614236362,0.904416613,5.539012706549588,8.024474716211646
446598,-1.22184875,-0.1752564968017578,-1.22184875,-0.14536944,Fu,1.0465922531982421,1.0764793099999999,11.132488449409388,11.925574504864597
449193,-2.301029996,-2.334318936721913,-2.301029996,-2.0656698,Fu,0.03328894072191302,0.23536019600000024,1.0796647957644028,1.7193337803647244
459877,-1.2644011,-1.383804248266218,-1.2644011,-1.4718342,Fu,0.11940314826621812,0.20743310000000004,1.316446300138849,1.6122526520650695
461399,-0.292429824,-0.8257538956386652,-0.292429824,-0.62900114,Fu,0.5333240716386651,0.33657131599999995,3.414476056486825,2.1705576040838217
468595,-1.698970004,-1.8462324470475724,-1.698970004,-1.501864,Fu,0.1472624430475724,0.1971060039999999,1.4036616774933224,1.574367094178161
619285,-1.886056648,-1.0293412992088702,-1.886056648,-0.9687505,Fu,0.8567153487911299,0.9173061480000001,7.18977581449722,8.266204553025196
644809,-1.76700389,-1.1202904597698735,-1.76700389,-0.91801846,Fu,0.6467134302301265,0.84898543,4.433160247530076,7.062938586495686
646135,-0.996108834,-1.1489774748727224,-0.996108834,-1.264148,Fu,0.15286864087272234,0.268039166,1.4218986466925299,1.8536987880833125
669092,-0.855425792,-0.4035844685750787,-0.855425792,-0.8096005,Fu,0.45184132342492134,0.04582529200000007,2.830357689497484,1.111284589745126
752812,-2.22184875,-1.557560212760479,-2.22184875,-1.5818102,Fu,0.6642885372395209,0.6400385499999999,4.616241672799859,4.365545811373037
1246102,-0.249491605,-0.9060127183339716,-0.249491605,-1.0596007,Fu,0.6565211133339716,0.8101090950000001,4.534413414064774,6.4581643808584035
1374121,-1.679853714,-1.7965626579151492,-1.679853714,-1.6164802,Fu,0.11670894391514919,0.06337351400000002,1.3083048275618665,1.1571069816464525
1536986,-3.0,-2.4820066799074927,-3.0,-2.3808122,Fu,0.5179933200925073,0.6191878000000002,3.2960464247119816,4.160904997311371
2106159,-2.48148606,-2.421638488150458,-2.48148606,-2.1490808,Fu,0.059847571849541925,0.3324052599999998,1.1477507146415389,2.1498356481759315
2723601,-0.094743951,-0.3540046473736099,-0.094743951,-0.07156846,Fu,0.25926069637360993,0.023175491000000006,1.8166057996558147,1.0548130422632669
3000540,-0.552841969,-0.0788874017326011,-0.552841969,-0.20818722,Fu,0.47395456726739893,0.34465474900000004,2.9782048549833653,2.2113360652610083
3022645,-1.721246399,-1.138878482303216,-1.721246399,-0.8916544,Fu,0.5823679166967839,0.829591999,3.8226797565356843,6.754481227493696
3317081,-1.240332155,-1.4642671337977826,-1.240332155,-1.9738916,Fu,0.22393497879778268,0.733559445,1.6746921276246096,5.414513551404214
3504707,-0.397940009,-0.3518043194864002,-0.397940009,-0.23114954,Fu,0.04613568951359981,0.166790469,1.1120791272870179,1.468217746062028
3794430,-2.0,-1.3924737609445348,-2.0,-1.159444,Fu,0.6075262390554652,0.8405560000000001,4.050664175614731,6.927172459414251
3829283,-2.37675071,-1.979774202247383,-2.37675071,-1.8306063,Fu,0.39697650775261706,0.5461444100000001,2.4944597907328583,3.5167735954754087
4475886,-0.602059991,-0.8454633129616963,-0.602059991,-0.92624515,Fu,0.24340332196169634,0.324185159,1.7514724965495096,2.1095273433074713
4580358,-0.110698297,-0.6271150097966015,-0.110698297,-0.33093902,Fu,0.5164167127966015,0.22024072299999997,3.284102570997962,1.660507046870369
4659180,-1.698970004,-1.6320610859369014,-1.698970004,-1.3868488,Fu,0.06690891806309862,0.3121212039999999,1.1665649348444243,2.0517347022296897
4988454,-3.0,-1.5082293371610984,-3.0,-2.0478907,Fu,1.4917706628389016,0.9521093,31.029206013227867,8.955901326420806
5280961,-1.615145733,-1.686494729186386,-1.615145733,-1.5265644,Fu,0.07134899618638602,0.08858133300000004,1.1785526702567928,1.2262565297813526
5281037,-1.657577319,-1.7500844869953418,-1.657577319,-1.7299124,Fu,0.09250716799534175,0.07233508099999986,1.2373916128154268,1.1812316664161615
5281040,-2.397940009,-2.3900258697875434,-2.397940009,-2.122363,Fu,0.00791413921245665,0.27557700900000004,1.018390030639346,1.886153392135568
5281708,-1.257274869,-1.7098464633719814,-1.257274869,-1.5602361,Fu,0.45257159437198147,0.30296123100000005,2.835120970709065,2.0089134710651453
5284371,-0.075720714,-0.2900996286511184,-0.075720714,-0.39426473,Fu,0.21437891465111839,0.31854401600000004,1.638245239564403,2.08230343719828
5284596,-0.255707017,-0.1605849628786553,-0.255707017,-0.3341164,Fu,0.09512205412134467,0.078409383,1.244864419310962,1.1978691576962177
5284603,-0.259637311,-0.2050152432463391,-0.259637311,-0.36629432,Fu,0.05462206775366088,0.10665700900000002,1.1340235348861856,1.2783712912384062
5288826,-0.170696227,-0.1587624939066863,-0.170696227,-0.34198245,Fu,0.01193373309331372,0.171286223,1.0278594500294171,1.4834954648974594
5329334,-0.581698709,-0.7306666766143176,-0.581698709,-0.49480194,Fu,0.14896796761431763,0.08689676899999998,1.4091848569272383,1.2215092751450023
5330524,-2.397940009,-2.6506360219123244,-2.397940009,-2.3606162,Fu,0.25269601291232435,0.0373238090000001,1.7893529470207603,1.0897422999417474
5330790,-0.721475035,-0.6551360475902853,-0.721475035,-1.0080394,Fu,0.06633898740971467,0.28656436499999993,1.16503503962178,1.9344805387839004
5361092,-0.698970004,-0.4569165123283323,-0.698970004,-0.74929655,Fu,0.24205349167166768,0.05032654599999997,1.7460371975520066,1.1228624171717048
5362065,-0.455931956,-0.2792331996391927,-0.455931956,-0.238418,Fu,0.17669875636080734,0.21751395600000004,1.50209968955368,1.6501140266804453
5362119,0.0,-0.425030348047108,0.0,-0.26522255,Fu,0.425030348047108,0.26522255,2.660910994997559,1.8417155289786489
5362440,-0.408935393,-1.671865575469298,-0.408935393,-1.2521739,Fu,1.262930182469298,0.8432385070000001,18.320198817048126,6.970091943858159
5462501,-0.207608311,-0.6599041336664053,-0.207608311,-0.3478024,Fu,0.45229582266640533,0.14019408900000002,2.8333212748821097,1.38100130508722
5479530,-1.301029996,-0.7119545621912828,-1.301029996,-0.49041337,Fu,0.5890754338087172,0.8106166260000001,3.8821779075578253,6.465716018594817
5479537,-0.096910013,-0.173980021428282,-0.096910013,-0.19520308,Fu,0.077070008428282,0.098293067,1.1941805912946004,1.2539870946610097
5487888,-0.107905397,-0.18242594851287,-0.107905397,-0.28203267,Fu,0.07452055151287,0.17412727299999997,1.1871908794947998,1.4932319474083364
5742673,-0.30980392,-0.1757577011601849,-0.30980392,-0.28049877,Fu,0.1340462188398151,0.029305150000000002,1.3615895789468688,1.0698062973137974
5742832,-0.356547324,-0.0793725547617729,-0.356547324,-0.25882456,Fu,0.2771747692382271,0.09772276400000002,1.8931052907832224,1.2523414756665232
6410758,-0.397940009,-0.5922302844079033,-0.397940009,-0.36392727,Fu,0.19429027540790328,0.03401273899999996,1.5641927744803672,1.0814656730667618
6422843,-2.647817482,-1.434160065811459,-2.647817482,-1.4474255,Fu,1.2136574161885407,1.2003919819999997,16.355258632279956,15.863243182866855
6433110,-0.468521083,-0.815831117618917,-0.468521083,-0.69199485,Fu,0.347310034618917,0.22347376700000005,2.2248976362069546,1.6729145830914092
6803597,-0.455931962,-0.2640569549454897,-0.455931962,-0.322546,Fu,0.19187500705451033,0.13338596200000002,1.5555178784073247,1.359521130363553
6918554,-1.366531544,-1.2229892580439503,-1.366531544,-1.2472563,Fu,0.1435422859560498,0.119275244,1.3916892928761855,1.3160586500240503
7586151,-2.0,-1.4141135817937174,-2.0,-1.4542758,Fu,0.5858864182062826,0.5457242,3.853775560202025,3.51337251902682
9800339,-0.388382889,-0.8812827126918161,-0.388382889,-0.991289,Fu,0.4928998236918161,0.602906111,3.1109986574689876,4.007800646561221
9804052,-0.107905397,-0.3704008211835325,-0.107905397,-0.7435458,Fu,0.2624954241835325,0.635640403,1.830186822982645,4.321558566410534
9809656,-0.045757491,-0.4633369233935092,-0.045757491,-0.37833104,Fu,0.4175794323935092,0.332573549,2.61564880615259,2.150668870362745
9817917,-0.332080315,-0.6676373969998672,-0.332080315,-0.6797874,Fu,0.3355570819998672,0.347707085,2.165494484887652,2.226932661825384
9852981,-0.096910013,-0.9796430493721776,-0.096910013,-0.88121307,Fu,0.8827330363721776,0.784303057,7.633663930631378,6.085595148177643
9913233,-0.229147988,-0.4569343831108774,-0.229147988,-0.52670336,Fu,0.22778639511087742,0.29755537199999993,1.6896097038050761,1.9840626061966817
9931954,-0.634699251,-0.9703199940506648,-0.634699251,-0.69267833,Fu,0.3356207430506648,0.05797907899999999,2.165811937133937,1.142823280943262
9932689,-0.545612533,-1.058848852874335,-0.545612533,-1.0725929,Fu,0.5132363198743349,0.5269803670000001,3.2601405218962145,3.3649635715754886
9974121,-0.455931959,-0.2899911306786623,-0.455931959,-0.36558655,Fu,0.16594082832133772,0.09034540899999999,1.4653481768520413,1.2312476341303895
10024993,-0.002613616,-0.1302035914424177,-0.002613616,-0.20909023,Fu,0.12758997544241768,0.20647661399999998,1.3414978329233938,1.6087057495590285
10046647,-1.059483515,-1.1809257653281555,-1.059483515,-0.8345433,Fu,0.12144225032815559,0.22494021499999994,1.3226418199595924,1.6785729297840277
10073306,-1.0,-1.017231600378545,-1.0,-1.1815773,Fu,0.017231600378545098,0.18157730000000005,1.0404748819136966,1.519068296675283
10092649,-0.450261269,-0.65867119476532,-0.450261269,-0.55393815,Fu,0.20840992576531997,0.103676881,1.6158830514036548,1.2696291382239793
10126799,-1.552841969,-1.994003638956183,-1.552841969,-1.9643313,Fu,0.4411616699561831,0.41148933100000007,2.7616056970057765,2.579225601669961
10231705,-1.105683937,-0.5651582392742555,-1.105683937,-0.58984613,Fu,0.5405256977257445,0.515837807,3.471568169654971,3.2797278447795795
10268287,-2.0,-2.269471772664736,-2.0,-1.9244277,Fu,0.269471772664736,0.07557229999999993,1.8598236784892885,1.190069431742258
10298858,-0.197910742,-0.8269608530349037,-0.197910742,-1.1367939,Fu,0.6290501110349037,0.938883158,4.2564752360668,8.687266767933687
10302451,-1.045757491,-1.4945925516050549,-1.045757491,-1.4968723,Fu,0.44883506060505485,0.4511148089999999,2.8108331098066555,2.825626851817814
10412910,-0.001740662,-0.151395012607344,-0.001740662,-0.13573085,Fu,0.149654350607344,0.13399018799999998,1.4114137714153716,1.3614139237414482
10432087,-0.001740662,0.0460486551335543,-0.001740662,-0.051668093,Fu,0.0477893171335543,0.049927431,1.1163215718101396,1.1218309848355585
10456473,-0.350665141,-0.5034122218457073,-0.350665141,-0.74039185,Fu,0.15274708084570732,0.38972670899999995,1.42150070967661,2.4531647127266556
11189402,-1.815308569,-1.5293024115526257,-1.815308569,-1.8614206,Fu,0.28600615744737423,0.04611203100000005,1.9319957087478066,1.112018547602877
11225163,-1.318758763,-1.344579188410281,-1.318758763,-1.2545685,Fu,0.025820425410280956,0.06419026299999997,1.0612566519369695,1.1592851239635815
11236372,-0.958607315,-1.3989452032149243,-0.958607315,-1.3110396,Fu,0.44033788821492437,0.352432285,2.7563723721438036,2.2512943685737907
11289630,-1.15490196,-0.9615808572282636,-1.15490196,-0.65591884,Fu,0.1933211027717363,0.4989831199999999,1.5607060100128762,3.154881998185271
11302765,-0.769551079,-0.5084368734145802,-0.769551079,-0.3297922,Fu,0.26111420558541976,0.439758879,1.8243753917366432,2.7526999755150015
11319053,-1.387216143,-1.2916786434011855,-1.387216143,-1.1757574,Fu,0.09553749959881452,0.21145874300000012,1.2460558245835034,1.6272667216169274
11403482,-2.124938737,-1.744497205626443,-2.124938737,-1.7863164,Fu,0.38044153137355696,0.3386223369999999,2.4012729651748406,2.180832632363348
11486328,-2.301029996,-2.0100145700156977,-2.301029996,-1.9941409,Fu,0.2910154259843023,0.3068890959999999,1.9544088744450874,2.027164984613202
11517212,-1.48148606,-0.9704174207302848,-1.48148606,-1.0087659,Fu,0.5110686392697151,0.47272015999999994,3.243908825501724,2.9697518394228797
11552706,-0.924818145,-1.874618265362476,-0.924818145,-1.8474274,Fu,0.9498001203624761,0.9226092549999999,8.90840843292732,8.367760761452892
11632704,-0.26760624,-0.3955595092076731,-0.26760624,-0.64241457,Fu,0.12795326920767308,0.37480833,1.3426204852180452,2.370327362837928
11634725,-2.0,-2.0413658083831456,-2.0,-2.024894,Fu,0.04136580838314563,0.024894000000000194,1.099931927438583,1.0589952204109685
11635365,-0.549750892,-1.2031460297439878,-0.549750892,-0.9147507,Fu,0.6533951377439877,0.364999808,4.501892680440217,2.317393625457017
